Date,betten_ges,betten_belegt,faelle_covid_aktuell,faelle_covid_aktuell_beatmet
2020-10-14,2604,1739,36,16
2020-10-15,2607,1762,44,18
2020-10-16,2612,1740,44,22
2020-10-17,2598,1729,43,22
2020-10-18,2586,1682,48,22
2020-10-19,2611,1685,50,30
2020-10-20,2613,1725,48,31
2020-10-21,2590,1723,51,31
2020-10-22,2576,1706,60,34
2020-10-23,2566,1774,66,33
2020-10-24,2525,1734,77,38
2020-10-25,2527,1731,77,36
2020-10-26,2554,1707,88,44
2020-10-27,2522,1771,98,44
2020-10-28,2520,1766,101,50
2020-10-29,2503,1767,108,55
2020-10-30,2490,1765,121,58
2020-10-31,2474,1684,125,61
2020-11-01,2478,1647,118,66
2020-11-02,2478,1657,129,68
2020-11-03,2491,1704,123,68
2020-11-04,2513,1706,134,79
2020-11-05,2492,1693,142,77
2020-11-06,2458,1720,155,93
2020-11-07,2446,1742,163,98
2020-11-08,2436,1669,170,98
2020-11-09,2456,1652,175,102
2020-11-10,2361,1669,178,103
2020-11-11,2368,1711,189,109
2020-11-12,2362,1728,191,110
2020-11-13,2353,1720,198,109
2020-11-14,2342,1694,200,113
2020-11-15,2320,1697,198,113
2020-11-16,2346,1691,195,117
2020-11-17,2348,1730,196,113
2020-11-18,2314,1727,209,116
2020-11-19,2307,1705,202,114
2020-11-20,2312,1713,199,111
2020-11-21,2282,1700,186,106
2020-11-22,2268,1647,196,108
2020-11-23,2289,1645,196,115
2020-11-24,2300,1732,193,102
2020-11-25,2295,1723,195,102
2020-11-26,2304,1742,194,105
2020-11-27,2308,1779,187,108
2020-11-28,2273,1743,183,104
2020-11-29,2252,1681,186,109
2020-11-30,2280,1682,180,110
2020-12-01,2298,1745,195,118
2020-12-02,2287,1753,190,114
2020-12-03,2295,1754,186,103
2020-12-04,2291,1782,187,107
2020-12-05,2282,1763,179,100
2020-12-06,2258,1704,186,99
2020-12-07,2305,1720,192,105
2020-12-08,2294,1773,178,100
2020-12-09,2297,1795,175,94
2020-12-10,2292,1805,173,96
2020-12-11,2278,1786,176,93
2020-12-12,2254,1740,178,88
2020-12-13,2234,1695,180,91
2020-12-14,2258,1723,183,93
2020-12-15,2251,1801,185,99
2020-12-16,2243,1757,183,101
2020-12-17,2243,1748,193,100
2020-12-18,2225,1732,203,95
2020-12-19,2226,1712,198,95
2020-12-20,2221,1697,205,92
2020-12-21,2231,1718,217,98
2020-12-22,2224,1731,217,107
2020-12-23,2224,1701,217,112
2020-12-24,2158,1670,230,120
2020-12-25,2155,1616,237,117
2020-12-26,2154,1630,254,111
2020-12-27,2162,1642,246,109
2020-12-28,2157,1644,243,114
2020-12-29,2168,1690,245,121
2020-12-30,2156,1674,240,121
2020-12-31,2159,1658,252,130
2021-01-01,2142,1632,252,128
2021-01-02,2164,1685,264,129
2021-01-03,2165,1680,272,135
2021-01-04,2173,1697,264,148
2021-01-05,2197,1747,267,138
2021-01-06,2195,1760,269,142
2021-01-07,2188,1780,265,135
2021-01-08,2184,1765,272,139
2021-01-09,2175,1714,275,139
2021-01-10,2152,1682,271,143
2021-01-11,2183,1701,279,149
2021-01-12,2220,1778,282,156
2021-01-13,2203,1768,289,153
2021-01-14,2175,1780,281,151
2021-01-15,2185,1774,285,152
2021-01-16,2166,1766,292,147
2021-01-17,2158,1676,280,144
2021-01-18,2180,1708,278,149
2021-01-19,2196,1763,276,146
2021-01-20,2203,1799,274,141
2021-01-21,2187,1791,277,140
2021-01-22,2207,1816,287,139
2021-01-23,2183,1780,282,142
2021-01-24,2186,1763,273,137
2021-01-25,2197,1771,281,144
2021-01-26,2204,1814,279,149
2021-01-27,2202,1849,270,139
2021-01-28,2189,1830,276,140
2021-01-29,2185,1826,272,141
2021-01-30,2169,1790,270,146
2021-01-31,2164,1751,264,145
2021-02-01,2194,1771,263,149
2021-02-02,2226,1813,262,148
2021-02-03,2236,1840,268,145
2021-02-04,2228,1824,259,146
2021-02-05,2228,1832,253,143
2021-02-06,2204,1758,241,136
2021-02-07,2195,1747,242,139
2021-02-08,2195,1767,246,138
2021-02-09,2224,1802,247,134
2021-02-10,2228,1846,239,129
2021-02-11,2212,1819,236,128
2021-02-12,2208,1803,231,129
2021-02-13,2175,1747,230,129
2021-02-14,2164,1710,225,128
2021-02-15,2184,1746,219,124
2021-02-16,2196,1776,216,124
2021-02-17,2197,1809,211,116
2021-02-18,2193,1811,221,115
2021-02-19,2183,1808,210,112
2021-02-20,2166,1762,211,110
2021-02-21,2159,1721,198,115
2021-02-22,2197,1793,204,124
2021-02-23,2216,1828,207,120
2021-02-24,2222,1849,200,117
2021-02-25,2217,1841,200,120
2021-02-26,2224,1838,201,120
2021-02-27,2196,1770,199,112
2021-02-28,2192,1734,196,119
2021-03-01,2192,1758,204,124
2021-03-02,2218,1831,207,118
2021-03-03,2226,1844,209,122
2021-03-04,2217,1848,213,121
2021-03-05,2217,1878,213,115
2021-03-06,2187,1767,199,120
2021-03-07,2200,1722,201,121
2021-03-08,2195,1736,202,117
2021-03-09,2243,1834,209,125
2021-03-10,2230,1838,214,129
2021-03-11,2206,1807,216,128
2021-03-12,2215,1834,224,132
2021-03-13,2180,1769,226,134
2021-03-14,2171,1704,225,130
2021-03-15,2203,1740,230,129
2021-03-16,2236,1827,230,124
2021-03-17,2233,1831,220,120
2021-03-18,2211,1829,224,123
2021-03-19,2192,1803,231,118
2021-03-20,2167,1750,223,116
2021-03-21,2165,1701,229,116
2021-03-22,2178,1755,240,120
2021-03-23,2190,1814,240,120
2021-03-24,2201,1794,236,119
2021-03-25,2193,1813,234,113
2021-03-26,2197,1842,224,113
2021-03-27,2150,1792,227,112
2021-03-28,2141,1725,242,127
2021-03-29,2172,1767,253,138
2021-03-30,2192,1793,244,130
2021-03-31,2200,1840,256,132
2021-04-01,2166,1797,258,139
2021-04-02,2138,1758,266,143
2021-04-03,2140,1734,260,143
2021-04-04,2144,1736,265,152
2021-04-05,2146,1718,272,157
2021-04-06,2172,1745,280,154
2021-04-07,2183,1813,289,156
2021-04-08,2182,1833,291,160
2021-04-09,2155,1820,289,168
2021-04-10,2127,1776,295,168
2021-04-11,2126,1777,297,171
2021-04-12,2146,1791,301,171
2021-04-13,2167,1823,305,173
2021-04-14,2167,1830,294,172
2021-04-15,2169,1818,289,175
2021-04-16,2163,1818,296,180
2021-04-17,2133,1784,294,175
2021-04-18,2118,1731,311,179
2021-04-19,2135,1753,321,176
2021-04-20,2166,1815,321,178
2021-04-21,2163,1807,310,171
2021-04-22,2172,1851,311,175
2021-04-23,2165,1845,316,176
2021-04-24,2147,1769,300,186
2021-04-25,2136,1758,304,184
2021-04-26,2153,1801,310,184
2021-04-27,2159,1804,305,186
2021-04-28,2144,1816,291,188
2021-04-29,2151,1803,291,191
2021-04-30,2155,1831,296,188
2021-05-01,2117,1804,294,188
2021-05-02,2095,1765,296,197
2021-05-03,2138,1768,295,199
2021-05-04,2144,1805,288,197
2021-05-05,2138,1810,277,188
2021-05-06,2132,1798,281,180
2021-05-07,2123,1809,281,181
2021-05-08,2095,1693,262,174
2021-05-09,2088,1684,263,172
2021-05-10,2095,1709,259,166
2021-05-11,2128,1753,252,163
2021-05-12,2130,1771,242,159
2021-05-13,2103,1729,237,161
2021-05-14,2101,1677,226,157
2021-05-15,2080,1690,226,159
2021-05-16,2071,1674,221,151
2021-05-17,2108,1663,219,135
2021-05-18,2117,1752,207,142
2021-05-19,2128,1771,197,135
2021-05-20,2105,1753,192,121
2021-05-21,2110,1735,185,119
2021-05-22,2091,1701,184,112
2021-05-23,2086,1682,190,112
2021-05-24,2093,1660,174,114
2021-05-25,2115,1684,179,116
2021-05-26,2117,1718,169,110
2021-05-27,2099,1716,155,106
2021-05-28,2106,1721,150,92
2021-05-29,2075,1679,138,98
2021-05-30,2054,1648,140,96
2021-05-31,2088,1665,139,90
2021-06-01,2206,1753,140,90
2021-06-02,2102,1753,136,81
2021-06-03,2103,1734,118,74
2021-06-04,2108,1744,110,70
2021-06-05,2084,1694,104,65
2021-06-06,2079,1676,101,62
2021-06-07,2101,1657,96,59
2021-06-08,2109,1697,87,56
2021-06-09,2130,1754,78,50
2021-06-10,2139,1738,74,47
2021-06-11,2131,1743,65,36
2021-06-12,2108,1745,61,37
2021-06-13,2106,1726,62,39
2021-06-14,2130,1737,59,35
2021-06-15,2133,1756,58,35
2021-06-16,2140,1757,58,37
2021-06-17,2130,1729,49,36
2021-06-18,2132,1756,49,36
2021-06-19,2115,1704,43,31
2021-06-20,2101,1651,46,31
2021-06-21,2128,1691,42,29
2021-06-22,2133,1757,43,29
2021-06-23,2154,1775,38,26
2021-06-24,2135,1734,37,24
2021-06-25,2129,1730,38,23
2021-06-26,2113,1716,38,23
2021-06-27,2096,1701,38,22
2021-06-28,2129,1701,32,21
2021-06-29,2133,1755,31,20
2021-06-30,2139,1762,26,19
2021-07-01,2131,1770,23,18
2021-07-02,1952,1587,18,12
2021-07-03,1932,1549,15,11
2021-07-04,1917,1509,14,10
2021-07-05,1950,1534,15,10
2021-07-06,1959,1595,12,10
2021-07-07,1957,1586,13,11
2021-07-08,1954,1578,15,11
2021-07-09,1955,1587,14,9
2021-07-10,1926,1558,16,11
2021-07-11,1919,1531,15,8
2021-07-12,1940,1536,15,10
2021-07-13,1953,1571,17,10
2021-07-14,1943,1562,17,10
2021-07-15,1943,1574,19,10
2021-07-16,1931,1574,18,9
2021-07-17,1908,1528,17,8
2021-07-18,1897,1477,19,8
2021-07-19,1935,1525,21,7
2021-07-20,1941,1558,24,8
2021-07-21,1947,1574,27,10
2021-07-22,1946,1557,26,9
2021-07-23,1939,1569,26,10
2021-07-24,1913,1542,26,7
2021-07-25,1895,1487,26,8
2021-07-26,1926,1528,25,8
2021-07-27,1950,1574,25,7
2021-07-28,1934,1580,20,6
2021-07-29,1940,1569,19,7
2021-07-30,1934,1572,18,7
2021-07-31,1923,1536,18,6
2021-08-01,1886,1471,20,7
2021-08-02,1928,1475,22,7
2021-08-03,1926,1498,21,8
2021-08-04,1938,1514,21,7
2021-08-05,1928,1509,20,11
2021-08-06,1931,1531,19,12
2021-08-07,1902,1520,18,12
2021-08-08,1897,1519,21,15
2021-08-09,1924,1532,22,15
2021-08-10,1939,1552,22,14
2021-08-11,1929,1558,21,12
2021-08-12,1934,1555,22,14
2021-08-13,1928,1565,23,14
2021-08-14,1910,1534,23,15
2021-08-15,1898,1496,19,14
2021-08-16,1925,1517,24,14
2021-08-17,1936,1549,28,19
2021-08-18,1943,1535,31,21
2021-08-19,1945,1555,32,22
2021-08-20,1933,1533,32,23
2021-08-21,1899,1487,36,22
2021-08-22,1896,1499,44,23
2021-08-23,1926,1517,41,22
2021-08-24,1929,1539,39,21
2021-08-25,1945,1555,44,22
2021-08-26,1943,1528,46,25
2021-08-27,1941,1531,56,26
2021-08-28,1898,1483,60,28
2021-08-29,1879,1472,71,31
2021-08-30,1905,1500,71,33
2021-08-31,1914,1557,75,34
2021-09-01,1938,1562,77,42
2021-09-02,2104,1714,86,47
2021-09-03,2111,1719,91,50
2021-09-04,2071,1679,103,54
2021-09-05,2045,1625,106,58
2021-09-06,2082,1648,99,64
2021-09-07,2113,1716,108,64
2021-09-08,2127,1715,111,63
2021-09-09,2138,1749,116,59
2021-09-10,2111,1760,120,62
2021-09-11,2091,1738,121,65
2021-09-12,2080,1700,122,62
2021-09-13,2102,1714,128,72
2021-09-14,2136,1766,129,73
2021-09-15,2121,1788,131,72
2021-09-16,2101,1777,133,75
2021-09-17,2121,1783,138,74
2021-09-18,2093,1723,134,70
2021-09-19,2075,1702,131,70
2021-09-20,2102,1735,134,81
2021-09-21,2124,1753,133,78
2021-09-22,2116,1764,134,79
2021-09-23,2130,1790,132,82
2021-09-24,2102,1780,127,82
2021-09-25,2075,1742,127,84
2021-09-26,2069,1698,122,85
2021-09-27,2098,1705,119,78
2021-09-28,2116,1774,121,80
2021-09-29,2126,1789,115,76
2021-09-30,2117,1753,105,72
2021-10-01,2109,1734,100,69
2021-10-02,2051,1719,104,68
2021-10-03,2039,1658,102,67
2021-10-04,2088,1691,98,66
2021-10-05,2074,1745,99,66
2021-10-06,2080,1748,101,66
2021-10-07,2097,1767,100,66
2021-10-08,2080,1745,98,65
2021-10-09,2043,1706,94,60
2021-10-10,2039,1694,97,63
2021-10-11,2081,1698,99,63
2021-10-12,2091,1748,100,62
2021-10-13,2084,1746,95,59
2021-10-14,2070,1747,87,57
2021-10-15,2071,1733,86,56
2021-10-16,2039,1707,86,53
2021-10-17,2037,1697,88,58
2021-10-18,2069,1739,81,54
2021-10-19,2076,1775,89,57
2021-10-20,2068,1777,87,57
2021-10-21,2078,1791,87,60
2021-10-22,2063,1772,86,59
2021-10-23,2032,1715,90,59
2021-10-24,2026,1705,94,62
2021-10-25,2065,1726,97,60
2021-10-26,2054,1717,102,62
2021-10-27,2059,1748,110,63
2021-10-28,2046,1725,113,68
2021-10-29,2054,1750,111,69
2021-10-30,2039,1719,115,72
2021-10-31,2028,1689,121,74
2021-11-01,2073,1746,127,74
2021-11-02,2079,1811,128,75
2021-11-03,2105,1803,131,80
2021-11-04,2111,1828,148,81
2021-11-05,2080,1780,150,84
2021-11-06,2058,1738,151,81
2021-11-07,2042,1736,148,79
2021-11-08,2082,1729,139,75
2021-11-09,2094,1778,142,76
2021-11-10,2092,1801,134,78
2021-11-11,2079,1768,137,80
2021-11-12,2061,1760,143,76
2021-11-13,2038,1748,147,76
2021-11-14,2011,1710,147,79
