Date,betten_ges,betten_belegt,faelle_covid_aktuell,faelle_covid_aktuell_beatmet
2021-01-23,217,181,38,22
2020-07-08,212,122,4,4
2020-11-04,240,200,32,18
2021-07-26,219,180,1,0
2020-12-12,210,169,35,22
2020-12-17,232,197,36,24
2020-11-15,200,158,28,21
2021-06-14,216,177,8,5
2021-05-01,210,187,43,29
2020-10-18,209,162,10,4
2021-03-19,218,189,37,18
2021-04-02,208,175,42,26
2020-08-27,236,165,3,3
2021-08-28,195,161,4,2
2021-01-10,210,172,31,15
2020-07-19,214,140,7,6
2021-08-19,215,179,4,1
2020-08-20,238,173,3,3
2020-09-28,211,148,2,0
2020-11-25,232,188,34,22
2021-02-18,221,188,34,23
2021-03-10,224,198,35,19
2021-06-28,223,199,3,2
2021-04-25,202,170,44,31
2021-03-24,221,184,36,21
2020-10-20,204,170,14,5
2021-09-15,211,190,13,9
2020-09-18,242,181,4,1
2021-03-21,200,172,40,21
2021-02-22,221,192,29,18
2021-07-05,220,181,1,1
2021-06-10,215,196,10,8
2020-07-23,363,206,4,4
2021-06-27,188,173,4,2
2020-07-28,309,176,5,3
2020-08-03,312,179,4,2
2021-06-21,213,190,5,3
2021-09-17,210,197,14,11
2021-02-21,201,166,30,20
2021-05-06,223,201,41,26
2020-09-08,244,171,3,2
2021-01-28,218,183,32,24
2020-06-17,241,135,5,4
2021-06-04,204,182,23,18
2020-08-17,234,180,2,2
2021-01-04,218,185,28,22
2021-05-28,206,175,29,19
2021-08-24,214,183,7,2
2021-02-05,227,199,34,26
2020-11-14,212,156,29,22
2020-07-16,211,118,3,3
2020-09-16,243,182,3,1
2021-08-23,218,192,7,2
2020-08-19,229,166,3,3
2020-10-02,237,182,2,1
2020-08-24,192,148,3,2
2021-09-16,211,197,15,10
2020-06-12,238,151,6,3
2021-08-09,207,176,2,1
2021-08-02,202,163,1,0
2021-04-22,219,190,47,32
2021-01-08,228,182,33,16
2020-07-25,360,203,4,4
2020-07-09,212,117,4,4
2021-09-23,215,191,17,11
2021-04-07,217,192,46,32
2020-04-27,230,128,13,9
2020-11-13,217,161,29,22
2021-01-11,224,182,30,13
2020-08-12,247,176,1,1
2021-05-02,205,178,43,29
2021-07-10,195,173,1,1
2020-07-05,212,116,5,4
2021-06-13,187,160,8,5
2021-04-27,221,197,44,29
2020-11-08,227,186,32,19
2020-10-24,229,178,20,9
2021-09-13,213,192,12,8
2020-05-06,264,145,9,6
2021-01-22,227,200,38,22
2020-07-17,245,145,5,4
2021-09-02,217,185,7,2
2021-02-24,224,205,30,22
2021-05-11,220,199,41,29
2020-06-01,211,118,5,4
2020-09-11,245,186,2,1
2020-11-26,236,190,35,22
2021-08-31,217,188,6,2
2021-01-16,212,177,26,16
2020-06-29,210,108,4,4
2020-10-16,211,168,9,1
2020-11-17,240,187,36,26
2020-06-02,211,115,6,4
2020-05-26,215,123,5,4
2020-07-12,212,104,3,3
2020-08-06,248,177,2,1
2021-04-19,222,193,50,33
2020-08-14,237,180,2,1
2020-10-22,238,186,16,7
2020-06-07,191,108,7,4
2021-02-01,220,182,37,25
2021-08-07,198,167,2,0
2020-10-12,240,181,5,3
2020-11-01,208,162,24,18
2020-06-27,202,112,6,4
2020-11-09,241,187,32,21
2020-11-07,224,187,30,19
2020-06-08,193,104,6,3
2020-11-02,214,164,27,18
2021-03-04,224,200,29,22
2021-09-12,194,174,12,7
2021-01-14,229,193,27,12
2021-01-24,214,176,37,22
2020-08-30,227,152,4,4
2020-12-10,227,197,33,22
2020-06-14,194,96,3,2
2021-08-25,215,184,7,2
2021-05-23,197,164,38,22
2020-09-19,237,173,4,1
2021-01-15,224,195,26,14
2020-05-15,217,121,9,4
2021-05-05,225,208,46,25
2021-06-25,216,190,6,3
2020-11-16,232,184,34,25
2021-05-30,189,156,28,19
2020-10-26,225,187,21,9
2021-05-09,202,180,43,28
2020-07-24,360,212,4,4
2021-09-05,194,167,6,3
2020-09-23,199,159,1,1
2021-08-13,214,176,2,0
2021-03-03,223,199,31,25
2021-06-09,213,197,14,8
2021-06-17,216,179,7,4
2020-05-09,262,150,14,8
2021-06-26,200,179,7,3
2020-05-04,211,117,6,5
2020-05-11,216,111,8,7
2020-11-12,215,168,31,19
2020-05-18,217,116,4,4
2021-08-30,220,183,6,2
2021-07-16,222,183,1,1
2020-06-28,192,109,6,4
2020-11-30,228,190,35,23
2020-12-15,227,186,38,26
2020-12-13,211,167,36,24
2020-08-02,325,192,4,2
2020-05-05,258,149,10,7
2021-04-30,223,193,43,28
2020-05-13,260,158,12,7
2021-02-23,222,188,27,17
2021-03-08,225,193,37,23
2020-07-11,212,112,3,3
2020-12-26,214,174,38,21
2020-12-21,221,190,40,22
2021-07-03,211,165,1,1
2021-05-24,198,162,37,22
2021-02-07,211,178,35,25
2021-03-09,225,196,36,20
2021-08-08,197,163,3,0
2020-06-24,120,77,4,3
2021-02-15,217,189,34,22
2021-04-03,203,173,45,25
2020-07-30,312,173,5,3
2020-11-06,240,197,29,17
2021-08-12,216,180,1,1
2020-10-09,242,174,4,3
2021-01-06,228,177,26,16
2020-09-02,239,170,3,2
2021-03-07,202,179,34,23
2021-02-03,219,196,41,24
2020-10-23,231,190,18,9
2021-01-07,221,190,31,15
2021-05-14,203,191,44,32
2021-05-26,222,191,37,20
2020-06-13,235,144,6,3
2020-07-14,212,111,3,3
2020-09-12,238,181,2,1
2021-03-17,220,188,39,19
2020-05-01,259,159,15,9
2021-01-02,208,169,33,21
2020-08-18,231,172,3,3
2020-07-02,212,125,5,5
2020-06-10,234,151,8,5
2021-03-31,219,187,41,29
2021-06-12,201,178,9,6
2020-09-01,239,169,4,3
2021-08-20,216,187,5,2
2021-07-09,216,185,1,1
2021-03-12,225,199,33,16
2021-02-17,219,199,33,22
2021-01-19,230,196,27,18
2020-05-02,270,166,13,8
2021-09-07,222,194,5,4
2021-02-04,224,188,34,25
2021-01-26,212,184,36,18
2020-07-20,224,143,5,4
2020-10-27,232,190,22,10
2020-12-22,228,191,39,23
2020-06-04,211,114,5,2
2021-07-20,221,187,1,1
2021-03-26,215,189,35,23
2021-06-30,224,194,1,1
2021-03-02,221,199,32,23
2020-07-22,349,205,4,4
2021-09-10,211,193,13,5
2021-05-03,225,197,42,25
2020-10-15,211,168,10,3
2021-08-06,214,180,1,0
2020-05-27,262,159,8,5
2020-07-21,271,173,5,5
2021-09-18,206,188,12,10
2020-10-04,237,162,2,1
2021-06-01,205,176,23,18
2020-12-30,220,184,33,18
2021-04-17,207,181,51,33
2020-10-07,242,187,4,3
2021-02-14,198,174,33,20
2021-08-10,213,188,1,0
2020-06-15,195,107,7,3
2020-12-04,228,191,33,28
2020-06-26,202,123,4,3
2021-09-04,204,179,8,3
2020-09-03,239,176,3,2
2020-08-01,328,205,4,2
2021-04-08,216,184,46,31
2021-04-21,221,191,48,35
2021-08-22,195,175,6,2
2021-06-11,213,196,9,6
2021-07-14,224,183,1,1
2020-05-20,260,162,8,5
2021-01-27,222,186,35,19
2020-09-20,237,169,4,1
2020-08-26,240,164,2,2
2020-11-23,234,184,40,23
2020-05-21,263,163,9,5
2021-02-12,222,199,30,18
2020-09-13,234,169,3,2
2021-06-23,216,203,5,3
2021-02-08,222,193,33,23
2020-06-16,240,140,5,4
2021-03-13,205,173,36,17
2020-09-21,242,159,4,1
2020-09-05,235,168,4,1
2020-05-29,254,155,10,6
2021-07-30,217,180,1,0
2020-06-20,195,125,7,3
2021-02-10,223,201,35,18
2020-05-14,222,128,6,3
2020-06-30,214,120,5,4
2020-07-31,304,174,5,3
2020-05-19,262,169,6,5
2020-09-10,245,187,2,1
2021-05-07,223,202,44,27
2021-06-24,219,200,5,3
2021-06-05,188,177,22,16
2020-04-26,246,156,11,8
2020-08-29,229,157,3,3
2021-01-20,231,208,33,19
2021-05-08,203,180,44,29
2020-09-26,206,164,2,0
2020-06-03,211,112,5,4
2021-06-20,199,178,4,3
2020-09-15,240,180,4,2
2021-06-06,183,161,21,15
2021-02-27,207,182,30,22
2020-10-25,224,178,19,11
2020-05-07,263,153,10,7
2020-06-06,194,105,6,3
2020-05-08,262,148,11,7
2020-11-24,232,193,38,23
2021-01-01,210,169,34,22
2020-12-16,229,198,40,26
2021-07-11,191,175,1,1
2021-01-25,226,196,34,21
2020-08-22,199,156,2,2
2020-10-21,207,164,12,4
2020-10-28,231,186,20,12
2021-08-14,198,156,2,1
2021-01-12,228,192,33,15
2020-05-12,262,149,13,9
2020-08-13,247,175,2,1
2020-10-06,242,184,4,3
2020-10-03,237,167,2,1
2021-03-14,204,174,36,16
2021-07-04,201,160,1,1
2020-07-10,212,115,4,4
2020-12-03,227,181,32,28
2021-07-06,217,181,1,1
2021-08-26,218,182,4,2
2021-03-05,219,192,35,26
2020-05-03,217,118,8,5
2020-12-14,227,181,37,25
2020-11-11,215,181,36,23
2021-01-09,212,175,31,15
2021-02-06,210,179,35,26
2020-11-21,229,182,37,27
2021-03-11,225,200,33,17
2020-11-28,214,180,37,22
2021-06-02,204,182,21,18
2021-01-30,204,172,34,26
2021-07-27,217,169,1,0
2020-12-24,213,176,37,22
2021-01-31,205,168,36,27
2020-09-29,237,184,3,0
2020-10-05,239,175,2,1
2021-06-29,222,205,2,1
2021-07-19,218,187,1,1
2021-05-04,224,202,44,24
2020-04-29,246,149,14,10
2021-08-05,220,190,0,0
2021-08-03,220,174,1,0
2021-04-29,224,199,44,31
2021-04-18,206,177,53,34
2021-07-18,196,172,1,1
2020-05-25,213,125,8,5
2020-07-04,212,121,5,5
2020-10-17,205,158,11,3
2021-01-03,210,174,31,22
2021-05-29,187,155,28,18
2020-12-07,224,183,34,26
2021-04-05,198,168,52,34
2021-09-09,217,197,8,5
2021-02-28,203,180,28,21
2021-04-23,221,192,43,29
2021-07-02,225,181,2,1
2021-04-01,211,189,42,29
2020-10-08,242,183,5,3
2021-05-25,216,179,36,21
2020-09-17,241,182,4,1
2021-01-05,224,184,27,18
2020-12-29,229,185,31,21
2020-11-03,228,191,33,22
2020-11-18,244,196,34,26
2020-06-09,244,156,9,5
2020-08-04,247,165,2,1
2021-04-26,215,194,47,30
2020-10-29,232,181,25,12
2021-08-29,195,164,6,2
2020-11-20,243,199,38,30
2020-10-14,211,171,7,5
2021-03-27,201,171,34,25
2020-11-05,240,193,29,18
2020-12-20,212,173,37,20
2020-08-07,245,175,2,1
2021-08-17,218,179,5,1
2021-07-15,224,184,1,1
2021-03-20,205,175,36,18
2020-09-30,237,188,1,0
2020-12-05,200,172,32,27
2021-03-25,218,185,36,25
2021-07-28,217,178,1,0
2021-03-06,200,179,34,25
2021-03-16,221,187,40,19
2020-09-07,240,165,3,2
2021-07-01,224,181,1,1
2020-07-18,224,145,5,4
2021-06-19,199,176,5,3
2021-02-16,219,197,33,22
2020-06-19,195,123,7,3
2020-08-10,242,176,3,1
2021-01-29,210,171,30,21
2020-12-02,226,194,35,28
2020-07-07,212,117,5,4
2021-04-06,210,178,50,32
2020-08-09,224,159,3,1
2020-07-03,212,126,6,6
2020-11-27,232,188,34,20
2021-03-30,220,193,40,29
2020-04-28,245,136,12,8
2020-08-11,242,181,1,1
2020-05-24,212,118,6,3
2021-05-17,217,196,40,26
2021-05-31,201,168,25,18
2020-05-22,257,157,8,5
2020-05-30,250,150,9,5
2020-05-28,261,159,8,5
2020-10-11,240,172,4,3
2020-12-28,231,186,34,19
2021-05-15,185,169,44,34
2021-05-12,223,202,44,30
2020-12-06,201,176,33,26
2020-12-11,222,190,32,23
2021-03-18,217,191,38,17
2020-07-15,212,119,3,3
2021-07-29,218,171,1,0
2020-06-21,189,121,7,3
2020-12-23,228,189,39,20
2021-09-19,192,168,13,10
2020-08-25,199,155,2,2
2020-09-14,241,172,4,1
2021-05-19,217,195,40,25
2021-07-24,207,169,0,0
2020-06-11,233,147,5,3
2021-02-11,218,199,34,18
2021-07-25,193,156,1,0
2021-03-15,221,187,38,18
2020-11-10,220,167,33,22
2021-09-20,206,177,13,11
2021-07-31,194,162,1,0
2020-11-19,241,190,35,29
2021-01-17,212,179,28,17
2021-09-03,217,191,8,3
2021-02-02,219,187,39,24
2020-12-25,216,165,35,21
2020-08-16,229,175,2,2
2020-07-01,222,135,4,4
2020-10-19,209,161,11,4
2021-03-28,201,164,39,26
2021-09-22,215,190,18,12
2020-11-29,215,175,36,22
2021-08-15,196,154,2,1
2020-12-19,212,179,36,21
2021-08-11,211,182,2,1
2021-07-07,219,185,1,1
2020-08-08,245,181,4,1
2021-03-23,221,197,36,21
2021-09-24,212,193,17,12
2021-07-23,216,184,0,0
2021-02-20,202,163,27,20
2020-08-21,236,177,3,2
2021-09-08,222,198,7,5
2020-09-22,213,162,2,1
2021-04-20,222,197,48,34
2020-11-22,226,173,42,29
2021-05-21,219,190,37,23
2020-07-13,199,99,3,3
2020-12-08,226,189,32,25
2020-12-18,225,191,33,23
2021-06-15,213,193,9,5
2021-08-01,196,153,1,0
2020-12-31,210,176,32,19
2020-10-10,240,165,4,3
2020-05-17,222,116,8,5
2020-08-28,239,166,3,3
2020-08-15,230,184,1,1
2021-02-25,227,204,31,20
2021-07-08,210,184,1,1
2021-03-29,220,187,39,30
2021-09-21,211,188,16,12
2020-06-18,200,102,4,2
2021-06-07,203,180,17,14
