Date,betten_ges,betten_belegt,faelle_covid_aktuell,faelle_covid_aktuell_beatmet
2020-06-29,3604,2173,54,18
2020-06-30,3578,2241,53,16
2020-07-01,3582,2307,54,16
2020-07-02,3562,2280,59,19
2020-07-03,3561,2261,54,20
2020-07-04,3565,2236,61,21
2020-07-05,3550,2192,51,17
2020-07-06,3607,2188,55,17
2020-07-07,3603,2240,54,16
2020-07-08,3622,2289,47,17
2020-07-09,3605,2255,48,16
2020-07-10,3619,2256,47,17
2020-07-11,3606,2223,41,17
2020-07-12,3606,2169,40,17
2020-07-13,3606,2136,42,17
2020-07-14,3603,2203,47,19
2020-07-15,3591,2283,46,20
2020-07-16,3594,2283,44,18
2020-07-17,3643,2329,43,17
2020-07-18,3631,2299,46,15
2020-07-19,3631,2211,47,18
2020-07-20,3659,2236,46,18
2020-07-21,3656,2283,49,20
2020-07-22,3687,2309,46,21
2020-07-23,3699,2321,46,22
2020-07-24,3710,2340,47,20
2020-07-25,3686,2310,52,22
2020-07-26,3685,2254,51,21
2020-07-27,3706,2250,49,22
2020-07-28,3731,2329,44,17
2020-07-29,3745,2399,44,18
2020-07-30,3789,2388,44,19
2020-07-31,3773,2431,46,20
2020-08-01,3784,2366,43,22
2020-08-02,3797,2301,44,24
2020-08-03,3800,2265,44,24
2020-08-04,3309,2315,41,27
2020-08-05,3323,2383,40,26
2020-08-06,3326,2347,37,22
2020-08-07,3323,2376,33,22
2020-08-08,3320,2336,33,23
2020-08-09,3316,2302,32,23
2020-08-10,3332,2290,30,21
2020-08-11,3337,2359,32,21
2020-08-12,3339,2380,28,18
2020-08-13,3345,2414,31,18
2020-08-14,3342,2411,31,20
2020-08-15,3330,2399,32,20
2020-08-16,3333,2350,29,20
2020-08-17,3321,2337,29,20
2020-08-18,3336,2323,27,19
2020-08-19,3342,2378,28,18
2020-08-20,3360,2396,26,18
2020-08-21,3359,2382,30,19
2020-08-22,3307,2297,31,19
2020-08-23,3308,2249,34,20
2020-08-24,3325,2262,35,17
2020-08-25,3327,2352,29,17
2020-08-26,3331,2342,27,17
2020-08-27,3292,2360,32,19
2020-08-28,3289,2350,30,18
2020-08-29,3309,2328,32,15
2020-08-30,3304,2294,33,15
2020-08-31,3313,2272,33,17
2020-09-01,3337,2357,33,18
2020-09-02,3339,2360,30,16
2020-09-03,3341,2375,32,16
2020-09-04,3328,2349,36,15
2020-09-05,3325,2383,32,14
2020-09-06,3325,2290,28,12
2020-09-07,3325,2297,28,14
2020-09-08,3328,2359,29,15
2020-09-09,3333,2395,29,15
2020-09-10,3330,2359,30,13
2020-09-11,3327,2388,28,15
2020-09-12,3334,2365,33,15
2020-09-13,3331,2341,32,14
2020-09-14,3341,2294,36,17
2020-09-15,3347,2382,40,20
2020-09-16,3367,2408,35,19
2020-09-17,3360,2416,36,19
2020-09-18,3359,2418,37,20
2020-09-19,3351,2366,36,18
2020-09-20,3351,2338,40,18
2020-09-21,3359,2327,41,20
2020-09-22,3338,2356,43,21
2020-09-23,3316,2385,45,22
2020-09-24,3320,2389,47,23
2020-09-25,3310,2414,46,23
2020-09-26,3308,2410,47,23
2020-09-27,3298,2322,50,25
2020-09-28,3294,2282,52,25
2020-09-29,3299,2348,53,26
2020-09-30,3247,2340,55,25
2020-10-01,3246,2378,54,25
2020-10-02,3247,2352,59,31
2020-10-03,3230,2313,64,33
2020-10-04,3230,2237,62,33
2020-10-05,3242,2266,63,33
2020-10-06,3243,2335,60,28
2020-10-07,3226,2311,60,30
2020-10-08,3227,2295,59,30
2020-10-09,3221,2315,66,30
2020-10-10,3237,2273,60,31
2020-10-11,3219,2245,67,32
2020-10-12,3233,2220,69,34
2020-10-13,3234,2267,75,41
2020-10-14,3232,2307,69,43
2020-10-15,3219,2321,69,41
2020-10-16,3209,2336,70,41
2020-10-17,3202,2322,83,40
2020-10-18,3195,2233,82,43
2020-10-19,3216,2207,93,47
2020-10-20,3213,2293,98,53
2020-10-21,3183,2273,97,52
2020-10-22,3166,2269,109,59
2020-10-23,3156,2315,121,63
2020-10-24,3132,2289,131,70
2020-10-25,3123,2247,141,75
2020-10-26,3119,2241,140,78
2020-10-27,3117,2308,154,85
2020-10-28,3086,2306,170,94
2020-10-29,3075,2315,184,101
2020-10-30,3069,2313,197,109
2020-10-31,3056,2279,211,113
2020-11-01,2983,2251,243,130
2020-11-02,3026,2235,245,135
2020-11-03,3005,2266,253,138
2020-11-04,3010,2274,276,146
2020-11-05,3010,2279,292,150
2020-11-06,3043,2293,301,150
2020-11-07,3030,2270,313,172
2020-11-08,3025,2225,323,175
2020-11-09,3018,2208,342,189
2020-11-10,3036,2286,352,195
2020-11-11,3036,2293,346,203
2020-11-12,3046,2349,357,207
2020-11-13,3019,2322,375,214
2020-11-14,2996,2327,382,209
2020-11-15,2987,2295,401,215
2020-11-16,3023,2279,397,223
2020-11-17,3011,2323,404,221
2020-11-18,3013,2349,402,216
2020-11-19,3016,2366,407,229
2020-11-20,3020,2401,409,238
2020-11-21,3005,2372,406,239
2020-11-22,3001,2307,408,238
2020-11-23,3033,2303,404,242
2020-11-24,3026,2348,425,244
2020-11-25,3016,2347,427,240
2020-11-26,3012,2398,426,238
2020-11-27,3024,2448,437,249
2020-11-28,2997,2388,429,246
2020-11-29,2993,2322,431,254
2020-11-30,3001,2343,437,249
2020-12-01,3000,2410,423,257
2020-12-02,2997,2387,416,254
2020-12-03,2980,2411,424,260
2020-12-04,2959,2419,431,258
2020-12-05,2944,2385,444,264
2020-12-06,2936,2311,456,266
2020-12-07,2945,2319,470,269
2020-12-08,2921,2348,484,282
2020-12-09,2923,2363,489,286
2020-12-10,2900,2349,516,294
2020-12-11,2900,2363,515,302
2020-12-12,2896,2362,525,298
2020-12-13,2893,2325,529,306
2020-12-14,2894,2324,554,314
2020-12-15,2906,2379,548,321
2020-12-16,2854,2402,574,328
2020-12-17,2872,2406,567,336
2020-12-18,2872,2394,573,325
2020-12-19,2815,2351,578,319
2020-12-20,2814,2307,592,315
2020-12-21,2818,2329,602,331
2020-12-22,2836,2348,611,324
2020-12-23,2827,2355,618,349
2020-12-24,2808,2289,619,332
2020-12-25,2794,2276,626,332
2020-12-26,2796,2284,615,337
2020-12-27,2789,2265,606,336
2020-12-28,2818,2317,616,344
2020-12-29,2837,2339,642,355
2020-12-30,2849,2371,628,364
2020-12-31,2841,2364,611,367
2021-01-01,2817,2313,610,370
2021-01-02,2818,2308,630,376
2021-01-03,2821,2343,630,370
2021-01-04,2851,2357,636,373
2021-01-05,2876,2408,604,361
2021-01-06,2866,2414,603,356
2021-01-07,2864,2367,595,360
2021-01-08,2849,2353,596,354
2021-01-09,2852,2367,597,357
2021-01-10,2851,2348,573,353
2021-01-11,2862,2373,571,343
2021-01-12,2879,2402,550,323
2021-01-13,2880,2428,532,332
2021-01-14,2873,2444,521,326
2021-01-15,2872,2434,520,324
2021-01-16,2850,2402,527,311
2021-01-17,2854,2384,518,301
2021-01-18,2878,2402,524,304
2021-01-19,2882,2460,512,301
2021-01-20,2884,2462,483,294
2021-01-21,2892,2504,485,290
2021-01-22,2883,2506,481,283
2021-01-23,2864,2470,475,279
2021-01-24,2844,2385,468,283
2021-01-25,2847,2366,459,286
2021-01-26,2844,2427,455,273
2021-01-27,2859,2424,441,260
2021-01-28,2851,2412,434,255
2021-01-29,2868,2449,423,239
2021-01-30,2870,2376,417,235
2021-01-31,2856,2363,424,238
2021-02-01,2861,2416,396,222
2021-02-02,2871,2423,397,220
2021-02-03,2883,2451,365,222
2021-02-04,2888,2444,364,216
2021-02-05,2889,2480,349,215
2021-02-06,2858,2430,348,207
2021-02-07,2857,2337,351,211
2021-02-08,2866,2348,340,201
2021-02-09,2866,2419,330,193
2021-02-10,2868,2417,313,185
2021-02-11,2880,2425,308,176
2021-02-12,2875,2439,291,165
2021-02-13,2858,2367,281,156
2021-02-14,2851,2348,283,161
2021-02-15,2869,2328,294,161
2021-02-16,2877,2355,276,166
2021-02-17,2874,2360,277,160
2021-02-18,2869,2394,269,160
2021-02-19,2856,2382,261,158
2021-02-20,2860,2366,257,151
2021-02-21,2846,2303,259,140
2021-02-22,2863,2316,249,146
2021-02-23,2863,2381,253,145
2021-02-24,2869,2449,241,137
2021-02-25,2866,2414,238,137
2021-02-26,2856,2420,249,133
2021-02-27,2844,2376,262,139
2021-02-28,2841,2307,254,133
2021-03-01,2851,2308,249,134
2021-03-02,2869,2376,243,127
2021-03-03,2872,2352,238,125
2021-03-04,2862,2335,239,124
2021-03-05,2863,2368,240,129
2021-03-06,2846,2331,241,140
2021-03-07,2838,2292,245,131
2021-03-08,2857,2288,258,137
2021-03-09,2887,2363,247,136
2021-03-10,2892,2395,236,132
2021-03-11,2897,2411,239,135
2021-03-12,2893,2405,240,129
2021-03-13,2875,2365,243,126
2021-03-14,2863,2318,249,130
2021-03-15,2888,2325,256,139
2021-03-16,2876,2405,254,135
2021-03-17,2868,2408,262,140
2021-03-18,2870,2420,255,133
2021-03-19,2873,2402,259,134
2021-03-20,2854,2402,268,130
2021-03-21,2855,2347,264,134
2021-03-22,2875,2374,269,129
2021-03-23,2884,2409,281,136
2021-03-24,2890,2471,299,145
2021-03-25,2894,2453,302,146
2021-03-26,2867,2423,319,154
2021-03-27,2843,2406,330,165
2021-03-28,2835,2341,333,178
2021-03-29,2857,2356,353,185
2021-03-30,2862,2414,368,196
2021-03-31,2872,2425,363,194
2021-04-01,2863,2436,378,202
2021-04-02,2862,2424,410,216
2021-04-03,2855,2386,421,222
2021-04-04,2857,2369,425,223
2021-04-05,2852,2385,429,233
2021-04-06,2867,2426,459,240
2021-04-07,2865,2446,470,244
2021-04-08,2861,2476,471,258
2021-04-09,2852,2457,473,271
2021-04-10,2845,2406,470,257
2021-04-11,2859,2410,479,271
2021-04-12,2833,2369,484,285
2021-04-13,2847,2442,487,283
2021-04-14,2839,2448,494,281
2021-04-15,2839,2413,502,290
2021-04-16,2844,2432,510,280
2021-04-17,2820,2378,523,275
2021-04-18,2817,2359,546,284
2021-04-19,2836,2374,567,300
2021-04-20,2851,2449,567,307
2021-04-21,2856,2465,579,325
2021-04-22,2864,2456,599,356
2021-04-23,2869,2504,592,358
2021-04-24,2859,2474,581,350
2021-04-25,2847,2415,594,352
2021-04-26,2870,2407,592,357
2021-04-27,2880,2455,603,353
2021-04-28,2881,2501,615,353
2021-04-29,2892,2500,621,375
2021-04-30,2891,2453,611,364
2021-05-01,2862,2460,611,375
2021-05-02,2862,2430,615,377
2021-05-03,2873,2423,627,382
2021-05-04,2884,2491,623,376
2021-05-05,2888,2479,612,375
2021-05-06,2886,2443,612,370
2021-05-07,2885,2479,607,380
2021-05-08,2858,2448,621,392
2021-05-09,2838,2403,602,382
2021-05-10,2852,2415,604,379
2021-05-11,2858,2466,617,383
2021-05-12,2856,2490,600,382
2021-05-13,2823,2411,584,378
2021-05-14,2833,2374,578,381
2021-05-15,2816,2410,573,373
2021-05-16,2804,2368,568,372
2021-05-17,2823,2391,558,366
2021-05-18,2827,2440,563,360
2021-05-19,2817,2458,541,349
2021-05-20,2814,2419,526,346
2021-05-21,2821,2417,517,331
2021-05-22,2800,2379,496,326
2021-05-23,2799,2307,487,314
2021-05-24,2796,2306,472,302
2021-05-25,2801,2326,477,302
2021-05-26,2794,2365,446,288
2021-05-27,2790,2354,422,279
2021-05-28,2780,2351,399,258
2021-05-29,2771,2322,388,250
2021-05-30,2763,2274,381,243
2021-05-31,2783,2297,365,226
2021-06-01,2798,2311,336,200
2021-06-02,2782,2336,309,184
2021-06-03,2782,2312,289,175
2021-06-04,2786,2279,284,177
2021-06-05,2781,2264,275,168
2021-06-06,2765,2218,266,164
2021-06-07,2796,2249,253,157
2021-06-08,2789,2336,235,152
2021-06-09,2800,2359,222,143
2021-06-10,2803,2324,203,130
2021-06-11,2798,2341,192,120
2021-06-12,2790,2322,179,110
2021-06-13,2779,2300,176,110
2021-06-14,2797,2299,175,109
2021-06-15,2801,2348,165,100
2021-06-16,2803,2367,146,93
2021-06-17,2805,2358,137,91
2021-06-18,2804,2387,126,84
2021-06-19,2778,2344,119,76
2021-06-20,2775,2265,113,76
2021-06-21,2794,2266,109,71
2021-06-22,2796,2335,108,75
2021-06-23,2795,2345,107,80
2021-06-24,2781,2348,106,76
2021-06-25,2776,2311,98,70
2021-06-26,2753,2247,88,62
2021-06-27,2739,2212,90,61
2021-06-28,2774,2256,89,60
2021-06-29,2793,2324,80,54
2021-06-30,2797,2300,76,53
2021-07-01,2801,2315,68,49
2021-07-02,2783,2269,66,47
2021-07-03,2755,2239,69,49
2021-07-04,2758,2187,70,48
2021-07-05,2774,2203,66,45
2021-07-06,2785,2265,66,42
2021-07-07,2798,2278,58,39
2021-07-08,2789,2255,58,41
2021-07-09,2785,2299,58,38
2021-07-10,2769,2250,55,36
2021-07-11,2772,2202,55,35
2021-07-12,2788,2197,58,37
2021-07-13,2790,2290,53,34
2021-07-14,2794,2313,50,32
2021-07-15,2783,2301,53,31
2021-07-16,2768,2300,51,30
2021-07-17,2741,2224,51,31
2021-07-18,2732,2207,51,32
2021-07-19,2775,2244,53,32
2021-07-20,2782,2319,50,29
2021-07-21,2781,2373,51,29
2021-07-22,2784,2330,47,27
2021-07-23,2788,2352,48,30
2021-07-24,2764,2316,49,30
2021-07-25,2752,2238,48,28
2021-07-26,2756,2243,47,28
2021-07-27,2768,2299,50,28
2021-07-28,2792,2369,49,29
2021-07-29,2784,2357,51,29
2021-07-30,2777,2372,52,30
2021-07-31,2755,2309,50,30
2021-08-01,2758,2286,50,30
2021-08-02,2780,2258,46,29
2021-08-03,2772,2312,48,31
2021-08-04,2778,2283,50,30
2021-08-05,2792,2296,45,27
2021-08-06,2780,2323,43,24
2021-08-07,2759,2283,50,24
2021-08-08,2751,2228,50,25
2021-08-09,2764,2205,50,22
2021-08-10,2779,2310,48,22
2021-08-11,2787,2308,53,23
2021-08-12,2784,2287,51,24
2021-08-13,2794,2302,54,25
2021-08-14,2771,2268,48,24
2021-08-15,2766,2236,51,26
2021-08-16,2782,2239,54,29
2021-08-17,2768,2302,58,31
2021-08-18,2776,2313,61,31
2021-08-19,2769,2276,64,34
2021-08-20,2759,2295,73,41
2021-08-21,2734,2260,75,37
2021-08-22,2719,2201,84,43
2021-08-23,2746,2222,87,46
2021-08-24,2766,2255,92,43
2021-08-25,2768,2281,99,43
2021-08-26,2761,2281,99,42
2021-08-27,2745,2273,102,44
2021-08-28,2717,2241,103,49
2021-08-29,2716,2201,115,46
2021-08-30,2755,2204,123,55
2021-08-31,2761,2265,122,64
2021-09-01,2754,2285,118,66
2021-09-02,2763,2281,132,59
2021-09-03,2763,2297,140,63
2021-09-04,2734,2283,157,67
2021-09-05,2729,2252,162,67
2021-09-06,2758,2283,173,72
2021-09-07,2742,2300,169,79
2021-09-08,2747,2348,175,79
2021-09-09,2739,2308,173,84
2021-09-10,2737,2327,172,83
2021-09-11,2705,2276,188,85
2021-09-12,2699,2221,194,85
2021-09-13,2723,2238,205,90
2021-09-14,2745,2365,208,94
2021-09-15,2739,2340,194,104
2021-09-16,2740,2353,200,113
2021-09-17,2737,2365,205,114
2021-09-18,2712,2317,203,117
2021-09-19,2702,2266,208,113
2021-09-20,2711,2292,210,107
2021-09-21,2714,2330,204,102
2021-09-22,2723,2353,203,104
2021-09-23,2725,2332,195,103
2021-09-24,2715,2321,192,103
2021-09-25,2696,2293,189,102
2021-09-26,2686,2254,189,101
2021-09-27,2718,2245,202,104
2021-09-28,2718,2279,184,98
2021-09-29,2725,2321,183,101
2021-09-30,2737,2333,187,103
2021-10-01,2722,2313,186,107
2021-10-02,2690,2253,180,110
2021-10-03,2685,2212,181,109
2021-10-04,2712,2219,194,110
2021-10-05,2721,2269,197,111
2021-10-06,2727,2292,197,110
2021-10-07,2736,2297,194,106
2021-10-08,2725,2297,200,109
2021-10-09,2694,2297,196,103
2021-10-10,2684,2258,187,109
2021-10-11,2707,2237,178,115
2021-10-12,2715,2307,182,109
2021-10-13,2719,2323,189,104
2021-10-14,2704,2310,174,104
2021-10-15,2708,2318,182,111
2021-10-16,2669,2239,192,110
2021-10-17,2675,2243,189,104
2021-10-18,2696,2233,202,107
2021-10-19,2720,2332,205,111
2021-10-20,2716,2341,209,112
2021-10-21,2710,2374,226,120
2021-10-22,2702,2369,214,121
2021-10-23,2672,2322,227,128
2021-10-24,2668,2296,226,130
2021-10-25,2697,2288,233,129
2021-10-26,2712,2307,234,128
2021-10-27,2717,2355,242,138
2021-10-28,2720,2359,246,131
2021-10-29,2715,2363,257,134
2021-10-30,2696,2290,259,129
2021-10-31,2684,2247,272,131
2021-11-01,2676,2282,278,132
2021-11-02,2696,2277,285,148
2021-11-03,2702,2312,297,153
2021-11-04,2703,2334,310,155
2021-11-05,2691,2303,322,165
2021-11-06,2675,2291,316,158
2021-11-07,2673,2260,325,159
2021-11-08,2696,2248,349,162
2021-11-09,2694,2300,356,171
2021-11-10,2702,2313,348,174
2021-11-11,2689,2330,353,170
2021-11-12,2682,2324,382,186
2021-11-13,2654,2285,376,178
2021-11-14,2652,2250,382,179
