Date,betten_ges,betten_belegt,faelle_covid_aktuell,faelle_covid_aktuell_beatmet
2020-09-01,1275,1050,15,9
2020-09-02,1279,1076,15,8
2020-09-03,1279,1067,14,8
2020-09-04,1267,1045,14,8
2020-09-05,1268,1064,14,8
2020-09-06,1269,1040,14,8
2020-09-07,1273,1040,16,9
2020-09-08,1274,1081,16,9
2020-09-09,1277,1070,16,8
2020-09-10,1270,1061,16,9
2020-09-11,1274,1075,15,9
2020-09-12,1263,1083,15,8
2020-09-13,1261,1069,15,8
2020-09-14,1268,1047,16,8
2020-09-15,1264,1072,14,7
2020-09-16,1258,1068,15,7
2020-09-17,1259,1067,14,8
2020-09-18,1224,1039,16,12
2020-09-19,1214,1038,16,12
2020-09-20,1216,1025,16,12
2020-09-21,1222,1003,19,13
2020-09-22,1223,1020,22,13
2020-09-23,1226,1037,23,14
2020-09-24,1228,1044,23,11
2020-09-25,1216,1037,25,11
2020-09-26,1240,1063,25,15
2020-09-27,1241,1016,23,15
2020-09-28,1244,1007,30,15
2020-09-29,1243,1057,31,16
2020-09-30,1230,1043,34,17
2020-10-01,1219,1032,35,17
2020-10-02,1225,1012,37,19
2020-10-03,1226,1004,39,19
2020-10-04,1230,988,38,19
2020-10-05,1231,996,40,19
2020-10-06,1231,1005,44,20
2020-10-07,1228,1030,42,22
2020-10-08,1231,1038,40,22
2020-10-09,1226,1031,38,21
2020-10-10,1224,1037,44,20
2020-10-11,1226,1006,49,20
2020-10-12,1230,1019,50,21
2020-10-13,1235,1046,57,24
2020-10-14,1235,1069,57,26
2020-10-15,1232,1036,68,28
2020-10-16,1236,1046,63,29
2020-10-17,1236,1025,73,29
2020-10-18,1236,1008,71,30
2020-10-19,1232,1009,84,38
2020-10-20,1238,1042,90,39
2020-10-21,1239,1056,94,44
2020-10-22,1236,1060,101,48
2020-10-23,1234,1071,110,54
2020-10-24,1228,1054,120,59
2020-10-25,1227,1026,124,65
2020-10-26,1236,1044,125,65
2020-10-27,1241,1066,139,76
2020-10-28,1231,1062,156,85
2020-10-29,1236,1077,156,86
2020-10-30,1239,1089,175,96
2020-10-31,1231,1052,174,105
2020-11-01,1226,1043,191,115
2020-11-02,1227,1057,207,121
2020-11-03,1223,1092,221,136
2020-11-04,1224,1073,224,141
2020-11-05,1239,1073,240,156
2020-11-06,1354,1072,243,151
2020-11-07,1241,1079,251,162
2020-11-08,1242,1046,256,170
2020-11-09,1252,1049,265,176
2020-11-10,1256,1088,269,181
2020-11-11,1256,1105,272,183
2020-11-12,1264,1103,274,184
2020-11-13,1260,1095,283,196
2020-11-14,1254,1070,280,185
2020-11-15,1251,1062,287,192
2020-11-16,1260,1099,291,187
2020-11-17,1266,1116,306,192
2020-11-18,1271,1105,302,191
2020-11-19,1271,1117,304,198
2020-11-20,1278,1122,308,198
2020-11-21,1271,1101,305,200
2020-11-22,1270,1081,310,203
2020-11-23,1281,1076,309,205
2020-11-24,1273,1077,305,205
2020-11-25,1284,1099,299,212
2020-11-26,1277,1091,297,206
2020-11-27,1267,1124,318,210
2020-11-28,1264,1117,300,209
2020-11-29,1260,1103,301,203
2020-11-30,1269,1097,310,214
2020-12-01,1265,1112,305,219
2020-12-02,1268,1133,313,213
2020-12-03,1268,1130,325,228
2020-12-04,1267,1102,330,231
2020-12-05,1262,1119,346,231
2020-12-06,1262,1088,339,235
2020-12-07,1275,1096,345,243
2020-12-08,1278,1120,352,242
2020-12-09,1279,1116,357,245
2020-12-10,1283,1131,360,236
2020-12-11,1271,1130,362,242
2020-12-12,1264,1100,356,233
2020-12-13,1265,1087,360,224
2020-12-14,1272,1095,367,231
2020-12-15,1254,1107,370,238
2020-12-16,1251,1119,370,232
2020-12-17,1257,1102,383,237
2020-12-18,1246,1088,361,236
2020-12-19,1249,1081,368,229
2020-12-20,1251,1072,369,237
2020-12-21,1248,1080,378,239
2020-12-22,1254,1095,383,246
2020-12-23,1250,1086,379,250
2020-12-24,1261,1094,388,256
2020-12-25,1260,1087,403,257
2020-12-26,1268,1095,411,259
2020-12-27,1263,1096,413,264
2020-12-28,1273,1089,406,264
2020-12-29,1273,1143,438,273
2020-12-30,1277,1132,432,286
2020-12-31,1270,1124,432,287
2021-01-01,1267,1123,452,285
2021-01-02,1269,1119,446,285
2021-01-03,1274,1126,447,296
2021-01-04,1279,1121,454,293
2021-01-05,1285,1142,454,295
2021-01-06,1294,1146,458,307
2021-01-07,1295,1150,453,303
2021-01-08,1295,1142,441,293
2021-01-09,1285,1140,423,289
2021-01-10,1281,1131,419,286
2021-01-11,1296,1139,412,287
2021-01-12,1302,1157,409,288
2021-01-13,1297,1155,407,289
2021-01-14,1298,1140,412,286
2021-01-15,1293,1138,403,280
2021-01-16,1299,1122,398,278
2021-01-17,1294,1096,390,269
2021-01-18,1302,1109,385,273
2021-01-19,1295,1116,391,286
2021-01-20,1300,1135,380,280
2021-01-21,1303,1154,389,273
2021-01-22,1301,1133,384,268
2021-01-23,1299,1128,377,266
2021-01-24,1292,1114,378,270
2021-01-25,1300,1127,376,272
2021-01-26,1299,1136,378,269
2021-01-27,1298,1148,380,269
2021-01-28,1300,1151,363,259
2021-01-29,1287,1144,354,246
2021-01-30,1283,1119,350,247
2021-01-31,1282,1100,349,242
2021-02-01,1291,1088,349,245
2021-02-02,1287,1118,334,236
2021-02-03,1291,1127,342,243
2021-02-04,1284,1129,342,233
2021-02-05,1280,1078,318,230
2021-02-06,1279,1064,308,222
2021-02-07,1276,1064,306,219
2021-02-08,1270,1083,305,207
2021-02-09,1267,1106,302,210
2021-02-10,1274,1098,294,206
2021-02-11,1281,1105,288,208
2021-02-12,1281,1115,277,195
2021-02-13,1275,1099,269,193
2021-02-14,1279,1062,269,190
2021-02-15,1274,1087,276,191
2021-02-16,1271,1104,269,184
2021-02-17,1278,1108,260,173
2021-02-18,1278,1105,258,167
2021-02-19,1274,1103,259,162
2021-02-20,1263,1088,244,167
2021-02-21,1258,1064,237,164
2021-02-22,1266,1080,232,162
2021-02-23,1263,1084,223,159
2021-02-24,1263,1083,220,158
2021-02-25,1254,1089,214,156
2021-02-26,1255,1061,205,152
2021-02-27,1254,1070,203,151
2021-02-28,1253,1046,202,150
2021-03-01,1262,1078,213,156
2021-03-02,1265,1101,220,152
2021-03-03,1261,1118,219,153
2021-03-04,1260,1124,219,146
2021-03-05,1256,1100,203,138
2021-03-06,1258,1089,199,137
2021-03-07,1254,1074,208,149
2021-03-08,1253,1078,212,152
2021-03-09,1258,1056,202,143
2021-03-10,1257,1074,195,142
2021-03-11,1255,1078,188,137
2021-03-12,1254,1095,195,137
2021-03-13,1244,1074,196,142
2021-03-14,1244,1082,200,145
2021-03-15,1244,1089,192,142
2021-03-16,1244,1074,194,141
2021-03-17,1242,1080,196,138
2021-03-18,1238,1100,192,136
2021-03-19,1236,1088,196,128
2021-03-20,1235,1070,189,122
2021-03-21,1229,1048,196,133
2021-03-22,1237,1051,204,141
2021-03-23,1242,1078,205,138
2021-03-24,1245,1101,208,137
2021-03-25,1243,1111,224,141
2021-03-26,1242,1101,217,143
2021-03-27,1243,1109,221,149
2021-03-28,1239,1072,216,152
2021-03-29,1240,1062,223,159
2021-03-30,1242,1095,236,160
2021-03-31,1246,1119,239,169
2021-04-01,1248,1103,238,167
2021-04-02,1249,1111,241,171
2021-04-03,1234,1080,238,167
2021-04-04,1237,1077,254,171
2021-04-05,1236,1087,265,182
2021-04-06,1236,1095,275,185
2021-04-07,1246,1127,282,194
2021-04-08,1248,1119,278,199
2021-04-09,1246,1122,288,198
2021-04-10,1245,1116,299,202
2021-04-11,1247,1109,305,210
2021-04-12,1253,1123,309,212
2021-04-13,1260,1115,313,208
2021-04-14,1248,1112,302,205
2021-04-15,1248,1114,310,209
2021-04-16,1245,1121,306,213
2021-04-17,1245,1104,311,224
2021-04-18,1245,1092,311,221
2021-04-19,1247,1097,306,221
2021-04-20,1252,1114,314,220
2021-04-21,1253,1136,318,214
2021-04-22,1247,1128,327,208
2021-04-23,1248,1118,331,207
2021-04-24,1242,1097,314,201
2021-04-25,1243,1097,313,194
2021-04-26,1247,1115,328,199
2021-04-27,1255,1116,327,196
2021-04-28,1252,1115,316,198
2021-04-29,1259,1136,313,203
2021-04-30,1253,1125,307,202
2021-05-01,1242,1098,309,207
2021-05-02,1244,1082,307,206
2021-05-03,1244,1072,305,201
2021-05-04,1249,1092,300,204
2021-05-05,1248,1083,292,196
2021-05-06,1251,1081,289,199
2021-05-07,1252,1113,293,200
2021-05-08,1237,1077,283,197
2021-05-09,1242,1088,284,194
2021-05-10,1241,1112,280,191
2021-05-11,1244,1112,265,184
2021-05-12,1247,1107,254,173
2021-05-13,1247,1088,239,169
2021-05-14,1242,1073,234,166
2021-05-15,1241,1069,232,164
2021-05-16,1237,1084,234,162
2021-05-17,1243,1075,236,163
2021-05-18,1244,1084,228,157
2021-05-19,1243,1098,214,154
2021-05-20,1247,1078,210,150
2021-05-21,1231,1062,191,139
2021-05-22,1228,1056,192,143
2021-05-23,1225,1033,188,140
2021-05-24,1225,1025,189,137
2021-05-25,1228,1046,184,136
2021-05-26,1226,1069,176,130
2021-05-27,1224,1063,158,116
2021-05-28,1221,1043,154,114
2021-05-29,1208,1013,148,115
2021-05-30,1207,1006,147,119
2021-05-31,1218,1003,145,112
2021-06-01,1228,1023,145,109
2021-06-02,1223,1047,141,106
2021-06-03,1223,1037,133,102
2021-06-04,1217,1037,129,104
2021-06-05,1209,1025,124,97
2021-06-06,1201,1022,124,91
2021-06-07,1218,1038,117,84
2021-06-08,1222,1050,113,85
2021-06-09,1219,1048,110,83
2021-06-10,1213,1038,97,79
2021-06-11,1211,1040,92,75
2021-06-12,1205,1028,84,75
2021-06-13,1197,1001,78,70
2021-06-14,1192,1012,78,68
2021-06-15,1209,1011,76,66
2021-06-16,1212,1034,81,69
2021-06-17,1205,1041,76,66
2021-06-18,1201,1020,74,60
2021-06-19,1205,1018,76,58
2021-06-20,1204,1006,71,54
2021-06-21,1209,994,67,54
2021-06-22,1202,1046,65,53
2021-06-23,1203,1049,61,52
2021-06-24,1206,1064,58,46
2021-06-25,1208,1052,56,45
2021-06-26,1202,1047,59,45
2021-06-27,1204,1025,58,43
2021-06-28,1209,1024,53,37
2021-06-29,1198,1040,53,34
2021-06-30,1197,1037,49,34
2021-07-01,1197,1025,48,33
2021-07-02,1192,1026,48,36
2021-07-03,1188,1015,45,35
2021-07-04,1190,1024,44,33
2021-07-05,1185,1008,42,31
2021-07-06,1188,1021,43,30
2021-07-07,1182,1020,40,28
2021-07-08,1184,1008,41,28
2021-07-09,1180,1026,41,29
2021-07-10,1178,1002,39,28
2021-07-11,1179,990,40,28
2021-07-12,1183,997,39,29
2021-07-13,1187,1020,38,28
2021-07-14,1186,1031,37,27
2021-07-15,1186,1000,38,28
2021-07-16,1185,1005,37,28
2021-07-17,1182,989,38,26
2021-07-18,1179,990,38,26
2021-07-19,1189,990,35,21
2021-07-20,1187,987,36,21
2021-07-21,1183,985,37,22
2021-07-22,1182,972,38,22
2021-07-23,1182,980,37,19
2021-07-24,1177,971,33,16
2021-07-25,1175,962,35,19
2021-07-26,1180,968,36,18
2021-07-27,1176,973,35,19
2021-07-28,1182,993,34,19
2021-07-29,1180,985,34,20
2021-07-30,1186,1000,35,22
2021-07-31,1175,990,33,20
2021-08-01,1168,982,36,21
2021-08-02,1176,977,37,21
2021-08-03,1177,976,38,19
2021-08-04,1180,1016,37,18
2021-08-05,1177,1014,38,18
2021-08-06,1171,994,37,18
2021-08-07,1167,1002,35,16
2021-08-08,1170,981,39,16
2021-08-09,1183,987,42,19
2021-08-10,1178,993,45,19
2021-08-11,1175,1023,49,20
2021-08-12,1180,1033,52,26
2021-08-13,1177,1017,51,25
2021-08-14,1174,1014,53,25
2021-08-15,1178,1009,56,25
2021-08-16,1181,1026,58,26
2021-08-17,1179,1054,53,25
2021-08-18,1183,1062,56,25
2021-08-19,1176,1053,59,25
2021-08-20,1163,1049,57,29
2021-08-21,1156,1003,56,29
2021-08-22,1161,1006,55,30
2021-08-23,1171,1014,51,27
2021-08-24,1161,1026,48,27
2021-08-25,1166,1037,48,26
2021-08-26,1162,1041,47,33
2021-08-27,1167,1037,52,36
2021-08-28,1165,1026,51,36
2021-08-29,1156,1004,50,36
2021-08-30,1168,1015,58,42
2021-08-31,1169,1026,59,43
2021-09-01,1175,1045,60,44
2021-09-02,1169,1045,61,46
2021-09-03,1171,1054,66,45
2021-09-04,1167,1053,70,47
2021-09-05,1170,1050,75,51
2021-09-06,1180,1025,79,48
2021-09-07,1173,1026,78,53
2021-09-08,1180,1029,79,53
2021-09-09,1173,1042,81,56
2021-09-10,1169,1041,81,58
2021-09-11,1156,1034,78,55
2021-09-12,1161,1022,77,54
2021-09-13,1162,1030,80,52
2021-09-14,1172,1052,81,53
2021-09-15,1169,1053,81,52
2021-09-16,1154,1051,79,54
2021-09-17,1142,1043,80,56
2021-09-18,1137,1032,81,57
2021-09-19,1137,1032,83,55
2021-09-20,1156,1030,90,56
2021-09-21,1155,1051,86,55
2021-09-22,1158,1054,88,55
2021-09-23,1159,1043,85,55
2021-09-24,1162,1047,85,55
2021-09-25,1150,1029,87,55
2021-09-26,1151,1040,89,57
2021-09-27,1152,1035,89,56
2021-09-28,1158,1062,90,60
2021-09-29,1170,1080,93,58
2021-09-30,1163,1064,99,61
2021-10-01,1156,1052,100,63
2021-10-02,1155,1055,94,63
2021-10-03,1163,1042,92,63
2021-10-04,1160,1047,88,59
2021-10-05,1161,1066,85,57
2021-10-06,1164,1059,88,56
2021-10-07,1152,1051,91,52
2021-10-08,1164,1051,88,52
2021-10-09,1151,1028,83,51
2021-10-10,1151,987,80,51
2021-10-11,1151,1019,92,58
2021-10-12,1162,1044,93,61
2021-10-13,1167,1045,98,62
2021-10-14,1160,1017,98,61
2021-10-15,1167,1039,98,63
2021-10-16,1152,1027,97,60
2021-10-17,1155,1020,99,62
2021-10-18,1157,1044,99,60
2021-10-19,1158,1056,99,61
2021-10-20,1164,1058,97,63
2021-10-21,1158,1060,97,64
2021-10-22,1150,1060,96,63
2021-10-23,1151,1060,95,63
2021-10-24,1156,1054,98,66
2021-10-25,1146,1042,98,66
2021-10-26,1155,1053,102,66
2021-10-27,1156,1082,105,70
2021-10-28,1159,1083,114,72
2021-10-29,1156,1072,122,73
2021-10-30,1152,1073,125,76
2021-10-31,1148,1047,123,73
2021-11-01,1153,1048,122,78
2021-11-02,1162,1067,124,86
2021-11-03,1165,1074,111,78
2021-11-04,1143,1048,117,77
2021-11-05,1154,1069,126,81
2021-11-06,1154,1046,129,78
2021-11-07,1155,1046,142,77
2021-11-08,1175,1059,141,77
2021-11-09,1174,1070,136,81
2021-11-10,1174,1085,139,90
2021-11-11,1164,1078,146,89
2021-11-12,1150,1066,147,92
2021-11-13,1155,1072,151,96
2021-11-14,1159,1064,151,95
