Date,betten_ges,betten_belegt,faelle_covid_aktuell,faelle_covid_aktuell_beatmet
2020-07-10,1741,1233,29,7
2020-07-11,1739,1205,29,7
2020-07-12,1735,1142,29,7
2020-07-13,1741,1112,29,7
2020-07-14,1743,1199,28,5
2020-07-15,1755,1221,29,5
2020-07-16,1759,1238,30,5
2020-07-17,1771,1233,29,5
2020-07-18,1749,1202,28,5
2020-07-19,1747,1166,28,5
2020-07-20,1742,1192,27,4
2020-07-21,1780,1238,27,4
2020-07-22,1756,1214,27,5
2020-07-23,1753,1221,27,5
2020-07-24,1749,1215,27,5
2020-07-25,1757,1181,26,4
2020-07-26,1752,1159,27,4
2020-07-27,1749,1143,27,4
2020-07-28,1741,1182,26,4
2020-07-29,1754,1206,25,4
2020-07-30,1758,1216,25,5
2020-07-31,1749,1202,27,5
2020-08-01,1757,1162,25,4
2020-08-02,1769,1149,26,3
2020-08-03,1775,1163,26,3
2020-08-04,1739,1180,25,3
2020-08-05,1796,1272,5,5
2020-08-06,1789,1285,5,5
2020-08-07,1793,1303,6,5
2020-08-08,1786,1264,6,4
2020-08-09,1789,1252,6,4
2020-08-10,1791,1262,6,4
2020-08-11,1787,1313,6,4
2020-08-12,1787,1322,4,3
2020-08-13,1786,1326,5,4
2020-08-14,1778,1322,6,5
2020-08-15,1775,1297,4,3
2020-08-16,1777,1261,4,3
2020-08-17,1786,1253,4,3
2020-08-18,1786,1287,5,3
2020-08-19,1785,1319,5,4
2020-08-20,1791,1295,6,4
2020-08-21,1796,1338,5,3
2020-08-22,1796,1314,5,3
2020-08-23,1796,1287,5,2
2020-08-24,1795,1282,5,1
2020-08-25,1796,1329,5,1
2020-08-26,1799,1317,5,1
2020-08-27,1803,1344,7,3
2020-08-28,1800,1354,6,3
2020-08-29,1799,1361,6,3
2020-08-30,1797,1324,6,3
2020-08-31,1800,1310,5,3
2020-09-01,1805,1371,5,3
2020-09-02,1805,1353,6,4
2020-09-03,1804,1361,6,4
2020-09-04,1805,1352,6,4
2020-09-05,1760,1225,6,4
2020-09-06,1762,1182,6,4
2020-09-07,1768,1182,6,4
2020-09-08,1774,1245,7,4
2020-09-09,1773,1258,8,4
2020-09-10,1773,1277,6,2
2020-09-11,1773,1271,6,3
2020-09-12,1767,1250,6,3
2020-09-13,1768,1195,6,3
2020-09-14,1770,1178,8,4
2020-09-15,1771,1218,8,4
2020-09-16,1773,1250,10,4
2020-09-17,1773,1246,7,2
2020-09-18,1765,1265,8,2
2020-09-19,1761,1218,7,3
2020-09-20,1752,1195,7,3
2020-09-21,1768,1169,6,2
2020-09-22,1790,1233,7,2
2020-09-23,1790,1223,8,3
2020-09-24,1767,1215,9,4
2020-09-25,1770,1199,8,5
2020-09-26,1767,1185,7,4
2020-09-27,1765,1129,7,4
2020-09-28,1774,1131,9,6
2020-09-29,1808,1164,10,6
2020-09-30,1815,1193,9,7
2020-10-01,1803,1195,12,6
2020-10-02,1790,1198,12,6
2020-10-03,1780,1178,12,6
2020-10-04,1778,1130,14,6
2020-10-05,1786,1143,15,6
2020-10-06,1785,1178,19,7
2020-10-07,1788,1215,21,6
2020-10-08,1797,1210,22,7
2020-10-09,1794,1204,22,8
2020-10-10,1788,1173,27,13
2020-10-11,1787,1116,30,12
2020-10-12,1797,1141,32,15
2020-10-13,1796,1172,35,18
2020-10-14,1796,1206,37,20
2020-10-15,1796,1229,40,23
2020-10-16,1795,1243,45,25
2020-10-17,1771,1177,48,27
2020-10-18,1782,1156,50,25
2020-10-19,1786,1164,53,24
2020-10-20,1774,1185,53,27
2020-10-21,1755,1213,84,29
2020-10-22,1743,1220,87,35
2020-10-23,1740,1233,101,34
2020-10-24,1741,1232,107,32
2020-10-25,1735,1213,120,38
2020-10-26,1757,1214,142,43
2020-10-27,1753,1265,151,44
2020-10-28,1753,1274,146,45
2020-10-29,1743,1299,158,49
2020-10-30,1733,1277,166,54
2020-10-31,1718,1264,174,58
2020-11-01,1716,1248,184,66
2020-11-02,1734,1233,202,73
2020-11-03,1738,1293,212,80
2020-11-04,1684,1321,232,89
2020-11-05,1685,1328,240,90
2020-11-06,1676,1300,247,89
2020-11-07,1668,1267,260,103
2020-11-08,1668,1235,261,104
2020-11-09,1685,1244,268,116
2020-11-10,1695,1301,268,119
2020-11-11,1688,1276,258,119
2020-11-12,1677,1291,260,124
2020-11-13,1658,1290,264,125
2020-11-14,1646,1270,272,132
2020-11-15,1651,1197,266,140
2020-11-16,1668,1239,272,144
2020-11-17,1670,1293,293,153
2020-11-18,1669,1286,302,163
2020-11-19,1662,1242,301,171
2020-11-20,1643,1266,304,175
2020-11-21,1643,1239,309,184
2020-11-22,1645,1224,308,191
2020-11-23,1653,1241,322,188
2020-11-24,1643,1276,326,189
2020-11-25,1629,1276,345,194
2020-11-26,1644,1289,342,206
2020-11-27,1631,1258,347,208
2020-11-28,1625,1274,360,212
2020-11-29,1622,1246,376,215
2020-11-30,1614,1264,378,224
2020-12-01,1622,1281,385,235
2020-12-02,1619,1317,410,242
2020-12-03,1618,1326,420,241
2020-12-04,1621,1325,418,240
2020-12-05,1619,1312,415,236
2020-12-06,1623,1299,422,247
2020-12-07,1622,1327,440,257
2020-12-08,1630,1364,452,246
2020-12-09,1632,1366,461,243
2020-12-10,1632,1384,470,240
2020-12-11,1631,1403,512,259
2020-12-12,1629,1399,523,260
2020-12-13,1623,1372,520,265
2020-12-14,1635,1372,540,288
2020-12-15,1646,1424,552,285
2020-12-16,1642,1432,580,306
2020-12-17,1646,1411,573,305
2020-12-18,1650,1416,575,266
2020-12-19,1641,1389,582,272
2020-12-20,1638,1373,589,284
2020-12-21,1607,1364,595,277
2020-12-22,1606,1356,582,265
2020-12-23,1618,1346,595,264
2020-12-24,1601,1326,581,263
2020-12-25,1589,1276,566,263
2020-12-26,1603,1288,579,262
2020-12-27,1598,1276,581,264
2020-12-28,1614,1296,565,277
2020-12-29,1615,1326,580,288
2020-12-30,1621,1325,572,285
2020-12-31,1607,1307,575,286
2021-01-01,1600,1298,564,274
2021-01-02,1597,1291,563,282
2021-01-03,1597,1289,556,283
2021-01-04,1605,1269,539,276
2021-01-05,1610,1293,543,282
2021-01-06,1616,1299,521,275
2021-01-07,1618,1308,515,277
2021-01-08,1618,1313,529,279
2021-01-09,1614,1287,516,263
2021-01-10,1612,1246,501,259
2021-01-11,1616,1250,500,272
2021-01-12,1620,1266,519,286
2021-01-13,1627,1284,508,283
2021-01-14,1625,1293,497,275
2021-01-15,1623,1284,476,272
2021-01-16,1612,1278,479,277
2021-01-17,1613,1241,469,263
2021-01-18,1615,1245,477,275
2021-01-19,1626,1267,477,283
2021-01-20,1623,1252,458,265
2021-01-21,1628,1245,447,256
2021-01-22,1628,1259,441,253
2021-01-23,1617,1219,429,240
2021-01-24,1621,1204,413,232
2021-01-25,1616,1214,415,239
2021-01-26,1623,1239,399,222
2021-01-27,1630,1241,385,208
2021-01-28,1624,1235,379,215
2021-01-29,1621,1230,364,205
2021-01-30,1618,1230,363,203
2021-01-31,1612,1188,352,184
2021-02-01,1615,1195,338,179
2021-02-02,1618,1211,339,184
2021-02-03,1616,1212,337,180
2021-02-04,1618,1213,340,175
2021-02-05,1617,1213,328,178
2021-02-06,1618,1209,312,169
2021-02-07,1611,1167,305,161
2021-02-08,1607,1164,307,176
2021-02-09,1611,1196,303,168
2021-02-10,1617,1199,289,168
2021-02-11,1620,1216,281,156
2021-02-12,1618,1203,263,150
2021-02-13,1614,1189,249,142
2021-02-14,1610,1152,237,141
2021-02-15,1617,1163,248,136
2021-02-16,1628,1214,244,128
2021-02-17,1629,1200,233,129
2021-02-18,1634,1226,226,125
2021-02-19,1626,1214,224,121
2021-02-20,1629,1214,214,121
2021-02-21,1624,1191,215,123
2021-02-22,1624,1177,226,121
2021-02-23,1626,1221,220,119
2021-02-24,1623,1207,214,113
2021-02-25,1629,1206,193,106
2021-02-26,1622,1181,185,104
2021-02-27,1622,1162,188,107
2021-02-28,1609,1123,183,100
2021-03-01,1617,1162,179,95
2021-03-02,1625,1208,193,97
2021-03-03,1624,1223,196,101
2021-03-04,1614,1212,194,104
2021-03-05,1611,1181,191,105
2021-03-06,1606,1184,193,106
2021-03-07,1596,1154,198,110
2021-03-08,1606,1177,194,108
2021-03-09,1605,1195,192,102
2021-03-10,1604,1214,185,99
2021-03-11,1604,1202,178,92
2021-03-12,1605,1208,179,93
2021-03-13,1594,1189,173,97
2021-03-14,1597,1140,177,94
2021-03-15,1601,1171,191,107
2021-03-16,1608,1192,197,112
2021-03-17,1609,1213,202,110
2021-03-18,1617,1256,208,111
2021-03-19,1612,1239,217,119
2021-03-20,1597,1208,220,128
2021-03-21,1601,1174,227,131
2021-03-22,1602,1188,241,143
2021-03-23,1618,1231,241,146
2021-03-24,1618,1240,248,152
2021-03-25,1619,1239,251,152
2021-03-26,1612,1251,258,164
2021-03-27,1606,1244,262,157
2021-03-28,1603,1204,267,164
2021-03-29,1607,1217,277,168
2021-03-30,1617,1243,277,166
2021-03-31,1616,1274,295,174
2021-04-01,1606,1250,296,186
2021-04-02,1599,1216,295,187
2021-04-03,1599,1198,317,192
2021-04-04,1595,1180,325,194
2021-04-05,1599,1201,335,199
2021-04-06,1591,1352,344,210
2021-04-07,1604,1350,349,212
2021-04-08,1590,1362,352,213
2021-04-09,1594,1369,353,202
2021-04-10,1585,1329,357,194
2021-04-11,1582,1306,360,196
2021-04-12,1621,1361,363,202
2021-04-13,1622,1398,372,211
2021-04-14,1625,1393,367,207
2021-04-15,1606,1418,364,198
2021-04-16,1606,1432,395,217
2021-04-17,1595,1397,394,232
2021-04-18,1586,1368,399,235
2021-04-19,1592,1363,395,233
2021-04-20,1600,1400,392,231
2021-04-21,1605,1420,389,231
2021-04-22,1607,1406,391,232
2021-04-23,1607,1406,390,232
2021-04-24,1597,1376,401,240
2021-04-25,1596,1368,406,242
2021-04-26,1609,1385,408,240
2021-04-27,1593,1393,390,229
2021-04-28,1605,1393,391,231
2021-04-29,1611,1407,388,232
2021-04-30,1613,1404,402,237
2021-05-01,1606,1385,398,247
2021-05-02,1602,1347,396,246
2021-05-03,1615,1387,398,231
2021-05-04,1612,1415,408,232
2021-05-05,1599,1401,397,231
2021-05-06,1604,1403,392,224
2021-05-07,1602,1380,383,226
2021-05-08,1603,1369,373,220
2021-05-09,1598,1357,370,221
2021-05-10,1600,1373,370,229
2021-05-11,1602,1389,362,229
2021-05-12,1593,1387,368,230
2021-05-13,1591,1366,367,221
2021-05-14,1586,1344,364,222
2021-05-15,1588,1333,356,214
2021-05-16,1588,1330,361,218
2021-05-17,1605,1341,354,212
2021-05-18,1607,1390,339,204
2021-05-19,1602,1391,330,198
2021-05-20,1607,1409,322,197
2021-05-21,1602,1383,304,189
2021-05-22,1600,1358,282,166
2021-05-23,1589,1317,276,167
2021-05-24,1592,1311,272,165
2021-05-25,1611,1331,270,170
2021-05-26,1615,1361,269,167
2021-05-27,1622,1366,269,160
2021-05-28,1617,1346,258,159
2021-05-29,1596,1313,246,153
2021-05-30,1592,1295,234,149
2021-05-31,1602,1327,224,146
2021-06-01,1603,1347,207,133
2021-06-02,1612,1354,199,128
2021-06-03,1609,1348,189,120
2021-06-04,1595,1330,179,111
2021-06-05,1592,1322,173,112
2021-06-06,1583,1287,170,111
2021-06-07,1601,1296,165,108
2021-06-08,1603,1324,154,109
2021-06-09,1600,1340,143,101
2021-06-10,1605,1336,133,91
2021-06-11,1600,1323,128,90
2021-06-12,1592,1271,119,83
2021-06-13,1580,1242,115,83
2021-06-14,1613,1289,111,79
2021-06-15,1614,1330,112,78
2021-06-16,1611,1334,102,77
2021-06-17,1612,1332,97,72
2021-06-18,1606,1320,90,66
2021-06-19,1603,1287,84,60
2021-06-20,1602,1271,78,58
2021-06-21,1606,1276,77,58
2021-06-22,1603,1305,70,55
2021-06-23,1615,1327,64,47
2021-06-24,1616,1332,61,46
2021-06-25,1604,1308,53,39
2021-06-26,1595,1269,53,38
2021-06-27,1595,1252,50,36
2021-06-28,1596,1275,49,37
2021-06-29,1603,1290,47,34
2021-06-30,1609,1314,43,31
2021-07-01,1603,1312,43,32
2021-07-02,1600,1318,41,29
2021-07-03,1595,1283,36,24
2021-07-04,1594,1266,33,22
2021-07-05,1605,1287,34,22
2021-07-06,1606,1311,33,21
2021-07-07,1610,1327,31,18
2021-07-08,1608,1326,32,20
2021-07-09,1601,1315,26,20
2021-07-10,1609,1267,25,19
2021-07-11,1604,1228,25,18
2021-07-12,1612,1235,28,19
2021-07-13,1617,1300,25,17
2021-07-14,1620,1323,24,16
2021-07-15,1623,1311,22,14
2021-07-16,1612,1286,18,11
2021-07-17,1607,1281,18,11
2021-07-18,1610,1233,18,11
2021-07-19,1620,1271,16,8
2021-07-20,1613,1321,14,10
2021-07-21,1610,1324,16,10
2021-07-22,1610,1323,15,10
2021-07-23,1582,1310,16,10
2021-07-24,1578,1279,18,11
2021-07-25,1581,1237,18,12
2021-07-26,1598,1274,16,11
2021-07-27,1600,1322,16,11
2021-07-28,1594,1320,16,10
2021-07-29,1594,1321,14,10
2021-07-30,1599,1313,16,10
2021-07-31,1593,1271,20,9
2021-08-01,1597,1243,18,10
2021-08-02,1597,1269,18,11
2021-08-03,1602,1294,17,10
2021-08-04,1595,1300,18,10
2021-08-05,1600,1316,18,11
2021-08-06,1594,1321,14,10
2021-08-07,1591,1301,14,10
2021-08-08,1591,1266,15,10
2021-08-09,1597,1288,16,11
2021-08-10,1599,1285,15,11
2021-08-11,1600,1263,16,11
2021-08-12,1589,1281,15,8
2021-08-13,1599,1278,14,10
2021-08-14,1594,1268,16,10
2021-08-15,1589,1247,16,10
2021-08-16,1590,1248,18,11
2021-08-17,1592,1264,23,12
2021-08-18,1599,1275,21,11
2021-08-19,1598,1283,20,10
2021-08-20,1583,1252,19,10
2021-08-21,1566,1264,17,9
2021-08-22,1566,1232,18,10
2021-08-23,1547,1223,19,12
2021-08-24,1549,1254,21,12
2021-08-25,1585,1290,24,13
2021-08-26,1585,1282,21,12
2021-08-27,1579,1271,22,13
2021-08-28,1572,1273,23,13
2021-08-29,1567,1221,21,13
2021-08-30,1596,1264,24,13
2021-08-31,1600,1282,25,15
2021-09-01,1604,1310,24,14
2021-09-02,1607,1320,27,12
2021-09-03,1610,1332,27,13
2021-09-04,1600,1306,24,13
2021-09-05,1598,1284,24,14
2021-09-06,1609,1290,24,14
2021-09-07,1617,1314,25,13
2021-09-08,1623,1342,27,13
2021-09-09,1627,1361,28,13
2021-09-10,1617,1346,29,13
2021-09-11,1601,1336,33,14
2021-09-12,1599,1301,34,15
2021-09-13,1608,1319,36,16
2021-09-14,1609,1361,37,16
2021-09-15,1620,1362,37,18
2021-09-16,1618,1349,35,18
2021-09-17,1616,1335,36,17
2021-09-18,1606,1313,36,19
2021-09-19,1603,1280,37,20
2021-09-20,1613,1284,37,19
2021-09-21,1612,1334,39,19
2021-09-22,1602,1323,44,20
2021-09-23,1605,1318,40,20
2021-09-24,1604,1317,44,21
2021-09-25,1589,1327,49,24
2021-09-26,1585,1312,51,25
2021-09-27,1602,1315,49,21
2021-09-28,1604,1344,43,20
2021-09-29,1601,1361,39,19
2021-09-30,1470,1224,37,19
2021-10-01,1466,1216,41,19
2021-10-02,1440,1174,40,19
2021-10-03,1436,1146,44,19
2021-10-04,1466,1150,46,22
2021-10-05,1469,1213,49,22
2021-10-06,1473,1212,56,23
2021-10-07,1483,1248,74,19
2021-10-08,1482,1232,71,15
2021-10-09,1480,1228,80,16
2021-10-10,1473,1206,82,20
2021-10-11,1475,1190,81,25
2021-10-12,1497,1249,94,28
2021-10-13,1500,1249,97,30
2021-10-14,1500,1261,98,35
2021-10-15,1497,1241,99,39
2021-10-16,1487,1227,96,38
2021-10-17,1483,1221,101,41
2021-10-18,1461,1213,105,44
2021-10-19,1467,1245,116,47
2021-10-20,1484,1256,119,49
2021-10-21,1472,1262,116,50
2021-10-22,1471,1259,120,56
2021-10-23,1459,1236,135,58
2021-10-24,1462,1203,128,58
2021-10-25,1467,1215,133,63
2021-10-26,1474,1235,147,62
2021-10-27,1469,1242,160,70
2021-10-28,1471,1250,172,76
2021-10-29,1465,1254,179,82
2021-10-30,1450,1232,183,84
2021-10-31,1446,1207,184,85
2021-11-01,1457,1217,198,92
2021-11-02,1461,1244,202,105
2021-11-03,1470,1262,223,114
2021-11-04,1462,1270,237,126
2021-11-05,1462,1279,249,131
2021-11-06,1455,1225,249,121
2021-11-07,1459,1220,254,122
2021-11-08,1476,1232,266,128
2021-11-09,1478,1267,271,135
2021-11-10,1466,1273,289,139
2021-11-11,1469,1266,296,141
2021-11-12,1470,1270,297,142
2021-11-13,1462,1243,309,144
2021-11-14,1456,1233,320,147
