Date,betten_ges,betten_belegt,faelle_covid_aktuell,faelle_covid_aktuell_beatmet
2020-12-20,1992,1681,427,239
2020-12-21,2027,1717,439,244
2020-12-22,2039,1744,468,246
2020-12-23,2026,1734,455,240
2020-12-24,2035,1704,468,251
2020-12-25,2041,1689,482,246
2020-12-26,2047,1704,495,257
2020-12-27,2048,1726,489,263
2020-12-28,2058,1742,502,259
2020-12-29,2050,1743,487,253
2020-12-30,2050,1744,495,262
2020-12-31,2041,1745,500,271
2021-01-01,2048,1765,502,269
2021-01-02,2044,1755,506,256
2021-01-03,2055,1777,518,256
2021-01-04,2074,1787,517,276
2021-01-05,2103,1815,524,283
2021-01-06,2092,1822,507,266
2021-01-07,2097,1819,499,265
2021-01-08,2090,1812,491,267
2021-01-09,2080,1775,479,272
2021-01-10,2078,1751,483,283
2021-01-11,2087,1756,474,276
2021-01-12,2079,1785,462,270
2021-01-13,2094,1810,456,250
2021-01-14,2101,1800,454,257
2021-01-15,2093,1820,457,260
2021-01-16,2080,1786,442,238
2021-01-17,2070,1762,437,246
2021-01-18,2087,1765,442,238
2021-01-19,2064,1787,431,239
2021-01-20,2093,1813,439,237
2021-01-21,2079,1798,416,237
2021-01-22,2086,1821,421,227
2021-01-23,2080,1773,409,218
2021-01-24,2073,1760,409,224
2021-01-25,2091,1801,413,217
2021-01-26,2110,1844,417,212
2021-01-27,2087,1858,412,205
2021-01-28,2086,1823,402,199
2021-01-29,2087,1815,393,191
2021-01-30,2074,1815,388,184
2021-01-31,2066,1793,394,183
2021-02-01,2095,1803,395,191
2021-02-02,2119,1846,400,198
2021-02-03,2119,1836,382,184
2021-02-04,2119,1854,388,185
2021-02-05,2111,1861,388,182
2021-02-06,2113,1852,386,193
2021-02-07,2093,1798,383,192
2021-02-08,2117,1831,388,204
2021-02-09,2117,1843,380,195
2021-02-10,2110,1832,377,199
2021-02-11,2099,1806,359,188
2021-02-12,2099,1799,354,182
2021-02-13,2098,1800,352,174
2021-02-14,2086,1753,340,167
2021-02-15,2090,1756,330,173
2021-02-16,2099,1796,322,176
2021-02-17,2087,1815,319,165
2021-02-18,2080,1806,309,165
2021-02-19,2083,1823,299,153
2021-02-20,2085,1814,290,156
2021-02-21,2076,1786,294,154
2021-02-22,2085,1786,297,163
2021-02-23,2084,1810,293,159
2021-02-24,2117,1837,282,152
2021-02-25,2118,1809,272,140
2021-02-26,2104,1820,276,143
2021-02-27,2099,1771,257,135
2021-02-28,2088,1746,263,137
2021-03-01,2111,1760,267,137
2021-03-02,2124,1816,260,136
2021-03-03,2131,1816,263,142
2021-03-04,2114,1801,261,143
2021-03-05,2112,1809,258,138
2021-03-06,2118,1803,258,136
2021-03-07,2104,1762,256,141
2021-03-08,2120,1788,268,137
2021-03-09,2120,1791,258,135
2021-03-10,2118,1804,260,131
2021-03-11,2117,1814,266,136
2021-03-12,2115,1840,262,137
2021-03-13,2110,1787,261,139
2021-03-14,2103,1771,269,144
2021-03-15,2099,1791,275,149
2021-03-16,2112,1809,274,139
2021-03-17,2122,1817,276,138
2021-03-18,2111,1836,281,140
2021-03-19,2107,1829,293,146
2021-03-20,2100,1788,293,137
2021-03-21,2093,1761,304,143
2021-03-22,2106,1786,314,147
2021-03-23,2115,1828,320,149
2021-03-24,2115,1826,321,150
2021-03-25,2116,1846,317,153
2021-03-26,2108,1849,334,149
2021-03-27,2100,1820,342,151
2021-03-28,2082,1752,335,148
2021-03-29,2101,1769,343,162
2021-03-30,2109,1790,342,164
2021-03-31,2118,1843,340,171
2021-04-01,2113,1825,354,170
2021-04-02,2112,1804,369,185
2021-04-03,2090,1751,382,188
2021-04-04,2092,1757,392,187
2021-04-05,2059,1737,390,195
2021-04-06,2077,1797,411,190
2021-04-07,2104,1825,415,195
2021-04-08,2099,1830,411,195
2021-04-09,2095,1823,412,193
2021-04-10,2094,1813,412,190
2021-04-11,2085,1797,414,192
2021-04-12,2090,1825,416,208
2021-04-13,2093,1854,431,206
2021-04-14,2102,1866,430,207
2021-04-15,2108,1869,439,209
2021-04-16,2108,1858,441,211
2021-04-17,2105,1857,450,212
2021-04-18,2090,1819,440,216
2021-04-19,2098,1814,445,215
2021-04-20,2105,1840,460,217
2021-04-21,2108,1849,464,220
2021-04-22,2111,1870,474,220
2021-04-23,2111,1850,466,230
2021-04-24,2104,1855,458,231
2021-04-25,2108,1845,468,233
2021-04-26,2122,1867,472,229
2021-04-27,2099,1876,463,229
2021-04-28,2090,1851,458,230
2021-04-29,2097,1863,453,234
2021-04-30,2114,1875,450,230
2021-05-01,2112,1859,453,223
2021-05-02,2104,1828,454,225
2021-05-03,2108,1839,456,230
2021-05-04,2126,1868,438,220
2021-05-05,2122,1869,435,215
2021-05-06,2121,1870,446,210
2021-05-07,2104,1840,426,213
2021-05-08,2099,1831,429,210
2021-05-09,2088,1786,423,204
2021-05-10,2091,1800,424,201
2021-05-11,2091,1815,402,200
2021-05-12,2095,1835,391,192
2021-05-13,2086,1818,380,196
2021-05-14,2089,1798,375,198
2021-05-15,2091,1794,372,195
2021-05-16,2098,1793,376,185
2021-05-17,2102,1798,372,181
2021-05-18,2081,1796,356,182
2021-05-19,2083,1813,346,179
2021-05-20,2081,1815,332,172
2021-05-21,2044,1791,325,176
2021-05-22,2041,1786,316,170
2021-05-23,2029,1730,305,162
2021-05-24,2022,1737,301,157
2021-05-25,2031,1718,299,156
2021-05-26,2037,1759,282,147
2021-05-27,2036,1754,269,136
2021-05-28,2028,1730,256,133
2021-05-29,2016,1703,253,134
2021-05-30,2018,1693,232,126
2021-05-31,2022,1715,232,119
2021-06-01,2019,1732,206,106
2021-06-02,2024,1725,200,99
2021-06-03,2019,1705,193,100
2021-06-04,2011,1672,193,100
2021-06-05,2005,1681,191,99
2021-06-06,1991,1647,187,97
2021-06-07,1989,1672,190,98
2021-06-08,2006,1718,178,89
2021-06-09,2019,1721,162,84
2021-06-10,2015,1734,157,84
2021-06-11,2030,1731,152,82
2021-06-12,2034,1755,146,78
2021-06-13,2029,1697,148,81
2021-06-14,2035,1712,139,77
2021-06-15,2049,1737,129,71
2021-06-16,2043,1739,118,68
2021-06-17,2043,1744,115,66
2021-06-18,2035,1736,113,67
2021-06-19,2031,1707,113,67
2021-06-20,2018,1684,110,61
2021-06-21,2023,1708,107,64
2021-06-22,2045,1722,101,61
2021-06-23,2043,1722,95,61
2021-06-24,2037,1722,95,60
2021-06-25,2035,1747,96,60
2021-06-26,2009,1707,91,54
2021-06-27,2017,1639,91,54
2021-06-28,2032,1659,89,56
2021-06-29,2031,1686,87,51
2021-06-30,2041,1729,85,49
2021-07-01,2036,1711,84,47
2021-07-02,2025,1694,81,45
2021-07-03,2020,1686,81,43
2021-07-04,2009,1660,81,43
2021-07-05,2021,1640,78,44
2021-07-06,2030,1718,72,38
2021-07-07,2030,1699,70,36
2021-07-08,2038,1699,64,31
2021-07-09,2046,1730,63,30
2021-07-10,1996,1705,57,25
2021-07-11,1980,1662,55,23
2021-07-12,2001,1706,58,23
2021-07-13,2011,1718,55,25
2021-07-14,2003,1711,55,26
2021-07-15,2014,1735,51,22
2021-07-16,2008,1743,49,20
2021-07-17,1989,1719,48,20
2021-07-18,1983,1657,47,22
2021-07-19,2004,1684,47,22
2021-07-20,2013,1706,49,20
2021-07-21,2016,1722,46,16
2021-07-22,2025,1730,46,15
2021-07-23,2020,1747,47,15
2021-07-24,2011,1675,44,13
2021-07-25,1999,1645,44,13
2021-07-26,2030,1663,42,13
2021-07-27,2038,1707,40,14
2021-07-28,2010,1717,38,12
2021-07-29,2014,1696,39,11
2021-07-30,1999,1715,37,12
2021-07-31,1986,1689,40,13
2021-08-01,1964,1659,41,16
2021-08-02,1988,1691,45,15
2021-08-03,1995,1709,44,16
2021-08-04,1997,1689,44,16
2021-08-05,1990,1684,42,16
2021-08-06,1987,1715,47,21
2021-08-07,1979,1659,45,18
2021-08-08,1967,1662,50,19
2021-08-09,1982,1642,52,21
2021-08-10,1996,1667,45,16
2021-08-11,2019,1705,48,19
2021-08-12,2002,1712,49,19
2021-08-13,2002,1718,48,21
2021-08-14,1989,1704,48,21
2021-08-15,1989,1683,49,20
2021-08-16,1992,1689,52,22
2021-08-17,1992,1690,53,21
2021-08-18,1991,1703,55,18
2021-08-19,1985,1698,62,20
2021-08-20,1993,1717,58,20
2021-08-21,1978,1690,58,22
2021-08-22,1969,1666,55,22
2021-08-23,1996,1666,64,24
2021-08-24,2002,1725,68,25
2021-08-25,2006,1725,73,25
2021-08-26,2008,1735,78,27
2021-08-27,2003,1730,82,29
2021-08-28,1986,1700,76,30
2021-08-29,1975,1675,78,32
2021-08-30,1998,1698,90,33
2021-08-31,1998,1705,93,36
2021-09-01,2014,1743,94,40
2021-09-02,2003,1735,97,39
2021-09-03,2002,1738,103,42
2021-09-04,1977,1716,110,44
2021-09-05,1961,1676,113,41
2021-09-06,1974,1708,124,46
2021-09-07,1972,1701,120,48
2021-09-08,1974,1739,126,53
2021-09-09,1985,1759,127,52
2021-09-10,1991,1771,132,58
2021-09-11,1975,1748,135,56
2021-09-12,1964,1716,136,63
2021-09-13,1980,1723,141,69
2021-09-14,1982,1722,150,71
2021-09-15,1995,1731,144,74
2021-09-16,1994,1758,150,78
2021-09-17,1995,1747,153,83
2021-09-18,1989,1698,146,79
2021-09-19,1967,1679,144,78
2021-09-20,1994,1669,143,77
2021-09-21,2012,1722,141,76
2021-09-22,2008,1758,142,69
2021-09-23,2014,1737,131,68
2021-09-24,2012,1727,127,68
2021-09-25,1983,1661,118,64
2021-09-26,1967,1651,117,63
2021-09-27,1994,1701,124,67
2021-09-28,2004,1732,127,69
2021-09-29,1996,1735,111,62
2021-09-30,1990,1729,106,54
2021-10-01,1997,1715,111,59
2021-10-02,1976,1717,108,59
2021-10-03,1971,1686,109,60
2021-10-04,1984,1709,116,63
2021-10-05,1991,1735,114,60
2021-10-06,1996,1762,107,59
2021-10-07,1979,1738,118,60
2021-10-08,1976,1745,117,60
2021-10-09,1966,1703,116,58
2021-10-10,1972,1692,118,62
2021-10-11,1972,1694,113,67
2021-10-12,1989,1736,113,68
2021-10-13,1991,1739,113,67
2021-10-14,1992,1758,122,69
2021-10-15,1986,1741,127,72
2021-10-16,1977,1701,127,77
2021-10-17,1958,1668,131,82
2021-10-18,1958,1685,132,82
2021-10-19,1972,1706,132,77
2021-10-20,1991,1732,122,75
2021-10-21,1977,1745,130,77
2021-10-22,1938,1707,121,77
2021-10-23,1948,1702,130,78
2021-10-24,1941,1703,135,76
2021-10-25,1971,1709,151,79
2021-10-26,1983,1763,153,73
2021-10-27,1981,1764,152,73
2021-10-28,1981,1741,155,70
2021-10-29,1980,1753,152,69
2021-10-30,1964,1728,162,72
2021-10-31,1958,1707,166,72
2021-11-01,1970,1723,172,81
2021-11-02,2001,1775,175,81
2021-11-03,2004,1797,177,85
2021-11-04,1989,1788,182,78
2021-11-05,1979,1806,192,79
2021-11-06,1958,1749,192,85
2021-11-07,1959,1732,194,89
2021-11-08,1974,1740,197,84
2021-11-09,1983,1761,200,87
2021-11-10,1975,1784,211,84
2021-11-11,1964,1773,216,93
2021-11-12,1947,1776,210,99
2021-11-13,1945,1763,216,103
2021-11-14,1945,1746,222,106
