Date,betten_ges,betten_belegt,faelle_covid_aktuell,faelle_covid_aktuell_beatmet
2020-05-06,1050,544,29,24
2020-09-05,932,614,2,0
2020-07-20,1096,616,3,1
2020-08-06,950,634,6,2
2020-06-05,1102,615,9,2
2020-06-14,1111,646,3,0
2021-02-28,755,566,103,66
2020-08-09,948,603,5,1
2020-07-01,1092,652,6,3
2020-11-12,811,573,68,37
2020-07-11,1099,622,5,2
2020-10-27,827,602,32,9
2020-12-18,766,607,156,67
2020-06-26,1079,641,2,1
2020-11-29,769,580,86,42
2020-11-26,762,589,84,47
2021-02-14,767,590,138,75
2020-11-30,766,585,87,47
2020-10-16,842,598,14,2
2021-03-16,741,610,89,38
2020-10-28,823,610,31,11
2021-01-25,758,603,198,93
2020-09-04,932,630,1,0
2021-01-19,774,639,216,102
2020-11-08,791,539,67,41
2020-11-27,768,604,85,47
2021-03-09,759,616,89,51
2020-11-15,796,564,72,47
2021-03-18,745,596,93,45
2020-06-04,1109,618,7,1
2020-05-16,1072,617,28,11
2021-01-16,768,644,224,107
2020-11-20,779,588,76,45
2020-07-17,1104,663,2,1
2020-07-26,1064,606,3,1
2020-11-14,776,573,71,44
2021-01-02,759,635,241,126
2020-07-30,1095,672,1,1
2020-12-16,780,618,139,64
2021-03-24,754,631,104,55
2020-10-22,867,625,32,11
2020-08-27,924,626,1,0
2021-02-27,759,584,107,70
2021-02-17,762,618,136,73
2021-03-22,747,574,86,47
2020-12-07,761,588,101,53
2020-07-09,1104,652,4,2
2020-06-24,880,560,3,2
2020-10-19,891,575,22,5
2020-12-01,768,592,85,45
2020-10-10,842,592,6,3
2021-01-12,778,671,231,105
2020-11-10,792,582,67,37
2020-10-03,856,615,4,1
2020-12-17,771,612,147,71
2020-08-03,1080,608,1,1
2020-07-24,1089,663,2,0
2020-09-29,936,642,3,1
2021-03-25,747,638,113,58
2020-05-19,1083,594,21,9
2020-08-05,948,628,8,3
2021-03-21,733,555,85,45
2020-07-19,1100,608,2,1
2020-06-22,901,515,3,1
2020-11-13,793,587,64,36
2020-05-11,1037,525,26,13
2020-06-03,1081,567,7,1
2020-07-21,1064,612,3,1
2020-06-29,1090,617,5,2
2021-04-02,745,589,130,74
2020-11-07,798,577,63,40
2020-06-09,1105,628,4,0
2020-08-20,934,651,3,0
2021-01-17,768,625,217,99
2021-01-03,757,629,235,128
2020-12-21,752,618,190,66
2021-01-11,783,652,233,100
2020-10-17,834,588,12,3
2021-01-24,759,592,196,96
2021-04-01,754,613,134,77
2020-09-10,931,627,0,0
2020-09-24,937,655,1,0
2020-11-23,786,580,80,45
2020-10-29,819,596,36,15
2021-02-23,768,615,118,65
2021-01-29,774,620,182,85
2020-11-19,782,603,82,50
2020-12-30,746,608,233,109
2021-02-25,766,627,112,69
2020-06-28,1071,593,5,2
2021-04-04,749,559,133,76
2020-07-27,1074,611,2,1
2021-02-21,758,583,126,57
2020-11-01,808,550,46,23
2020-12-15,769,589,137,67
2020-07-07,1107,642,3,2
2021-03-17,748,598,87,41
2020-11-02,820,537,58,28
2020-07-29,1096,653,1,1
2020-06-20,1061,634,3,1
2020-09-17,932,646,0,0
2021-02-08,749,579,144,76
2020-08-21,930,654,2,1
2021-03-20,733,572,82,39
2020-10-02,916,662,5,1
2020-09-18,932,640,0,0
2020-08-19,934,637,1,0
2020-06-06,1098,594,9,2
2020-08-22,925,616,3,1
2020-10-23,880,632,34,10
2020-09-11,931,625,0,0
2020-10-06,863,601,4,1
2020-07-28,1071,614,2,1
2020-06-30,1089,633,6,3
2020-08-04,846,541,4,0
2020-12-02,770,614,88,47
2021-02-12,788,630,141,81
2020-08-30,913,584,2,0
2020-08-01,1087,602,1,1
2021-03-01,758,569,95,59
2021-03-13,750,579,84,43
2020-07-16,1103,634,3,1
2020-05-26,1096,602,18,6
2020-05-13,1027,580,29,13
2020-10-15,842,571,9,3
2020-09-22,932,607,1,0
2020-12-31,741,617,230,117
2020-05-01,1060,591,37,18
2020-06-11,1116,668,3,0
2020-05-30,1097,581,12,2
2020-08-23,927,588,2,1
2020-05-05,1077,533,27,15
2020-06-13,1118,641,3,0
2020-09-21,928,605,2,0
2021-01-27,761,613,187,90
2021-03-12,755,608,90,46
2020-11-22,786,583,82,45
2021-01-08,791,680,242,120
2020-06-07,1094,599,5,0
2020-06-01,1071,544,10,2
2020-04-27,1046,564,50,22
2020-05-04,1049,539,28,14
2020-12-29,749,606,232,110
2020-12-13,757,576,130,60
2021-01-31,772,585,172,76
2020-12-14,760,573,133,66
2020-05-22,1080,585,19,8
2021-01-18,766,625,220,99
2021-02-22,764,580,119,61
2021-02-15,773,600,138,82
2021-01-23,764,615,195,87
2020-12-03,768,612,94,55
2020-08-24,924,592,3,2
2020-12-06,755,601,98,52
2020-12-04,765,620,99,56
2021-01-04,765,650,240,127
2020-12-05,757,604,91,51
2020-05-10,1032,530,25,13
2020-05-21,1080,620,23,9
2020-10-21,888,608,27,13
2020-07-10,1107,645,5,2
2020-06-16,1078,658,5,0
2020-05-02,1048,576,35,17
2020-10-04,861,609,5,1
2021-01-21,769,632,212,96
2020-08-13,934,629,4,0
2021-01-26,764,613,194,92
2020-08-25,925,612,1,0
2020-07-23,1084,653,2,0
2020-09-03,932,601,0,0
2021-03-04,756,586,73,50
2020-07-08,1101,657,3,1
2020-09-07,932,602,1,0
2020-10-14,842,586,8,3
2021-01-05,779,668,240,134
2021-02-16,771,627,138,82
2020-10-01,917,664,4,1
2021-03-07,749,573,79,44
2021-04-03,748,577,133,72
2020-05-29,1094,615,11,2
2020-06-10,1101,636,4,0
2020-07-31,1089,631,1,1
2020-10-11,843,565,6,4
2021-01-10,780,636,229,104
2020-10-26,832,580,34,6
2020-05-07,1053,553,30,12
2020-11-25,787,594,86,48
2020-09-25,934,650,1,0
2020-07-05,1087,611,4,1
2021-03-27,746,618,119,64
2020-06-08,1100,596,6,0
2020-09-27,929,623,2,0
2021-02-09,747,580,142,76
2020-08-14,934,616,2,0
2020-05-31,1094,552,11,2
2020-04-28,1053,580,51,22
2020-07-22,1074,635,2,1
2020-12-22,769,610,191,61
2020-11-06,803,587,64,37
2021-01-14,768,661,233,113
2021-02-04,761,607,160,79
2020-04-30,1081,585,38,17
2021-03-10,759,621,88,50
2020-10-13,843,608,8,2
2020-09-01,932,604,0,0
2020-11-21,777,598,80,45
2021-02-07,746,562,145,79
2020-09-28,924,609,2,0
2020-05-09,1030,557,22,11
2020-05-18,1086,568,22,9
2020-08-02,1067,587,1,1
2020-05-24,1080,573,15,8
2021-03-14,744,556,90,42
2020-06-19,1090,670,2,0
2020-06-02,1070,537,10,2
2021-03-28,738,605,122,66
2020-08-11,960,642,3,0
2020-07-14,1109,653,5,2
2020-06-27,1071,610,3,2
2021-02-02,764,601,178,80
2020-11-24,787,599,81,46
2021-03-30,753,609,129,71
2020-12-23,772,620,197,73
2021-02-18,765,617,132,72
2020-09-30,929,643,4,1
2020-05-27,1094,611,13,4
2021-03-11,763,620,87,47
2020-11-17,795,585,73,47
2020-11-04,814,609,61,26
2020-05-12,1035,554,24,13
2020-06-23,882,565,4,2
2020-12-09,753,594,107,57
2020-09-13,920,597,1,1
2021-01-15,775,660,225,109
2020-07-13,1104,604,5,2
2020-12-10,757,604,114,53
2021-03-06,749,587,75,44
2021-01-30,775,599,175,86
2020-09-09,933,616,0,0
2020-05-23,1077,584,16,7
2021-03-26,746,629,118,65
2020-09-12,920,605,1,1
2020-05-15,1082,614,24,9
2020-08-28,925,610,2,0
2020-10-05,856,579,5,1
2021-03-23,749,609,88,50
2020-08-17,923,591,1,1
2020-10-12,843,573,8,3
2020-08-12,967,630,4,0
2020-09-20,918,593,2,0
2020-09-26,929,623,2,0
2021-03-05,756,603,71,48
2021-03-15,750,565,88,40
2021-02-20,758,596,132,64
2020-12-24,757,611,209,83
2021-03-03,754,602,80,55
