Date,betten_ges,betten_belegt,faelle_covid_aktuell,faelle_covid_aktuell_beatmet
2021-02-19,6398,5418,625,366
2021-02-20,6366,5395,629,360
2021-02-21,6347,5303,625,355
2021-02-22,6404,5376,619,356
2021-02-23,6441,5459,608,350
2021-02-24,6426,5442,590,346
2021-02-25,6433,5463,592,335
2021-02-26,6414,5421,573,329
2021-02-27,6376,5393,581,335
2021-02-28,6358,5303,586,337
2021-03-01,6416,5352,580,331
2021-03-02,6433,5413,580,322
2021-03-03,6440,5450,577,323
2021-03-04,6444,5449,588,329
2021-03-05,6437,5435,579,327
2021-03-06,6407,5366,575,330
2021-03-07,6421,5297,594,333
2021-03-08,6447,5363,604,347
2021-03-09,6457,5409,584,344
2021-03-10,6463,5452,572,339
2021-03-11,6469,5529,582,345
2021-03-12,6448,5496,577,342
2021-03-13,6425,5403,560,333
2021-03-14,6397,5313,562,327
2021-03-15,6431,5382,583,339
2021-03-16,6437,5446,572,329
2021-03-17,6444,5502,554,304
2021-03-18,6441,5506,583,319
2021-03-19,6445,5499,584,325
2021-03-20,6398,5401,588,327
2021-03-21,6388,5297,622,337
2021-03-22,6428,5380,655,336
2021-03-23,6445,5496,654,344
2021-03-24,6460,5502,628,332
2021-03-25,6455,5519,651,345
2021-03-26,6441,5539,650,342
2021-03-27,6407,5485,679,351
2021-03-28,6405,5414,706,355
2021-03-29,6447,5482,723,360
2021-03-30,6458,5541,702,372
2021-03-31,6438,5534,730,397
2021-04-01,6421,5556,749,404
2021-04-02,6391,5465,782,416
2021-04-03,6364,5375,790,424
2021-04-04,6363,5387,841,428
2021-04-05,6350,5401,865,459
2021-04-06,6392,5455,923,496
2021-04-07,6401,5556,927,523
2021-04-08,6408,5531,939,533
2021-04-09,6393,5563,945,550
2021-04-10,6368,5491,941,552
2021-04-11,6349,5392,966,574
2021-04-12,6399,5485,996,590
2021-04-13,6432,5614,978,589
2021-04-14,6430,5616,983,595
2021-04-15,6435,5607,993,595
2021-04-16,6432,5627,1006,607
2021-04-17,6409,5580,1010,589
2021-04-18,6380,5469,1028,605
2021-04-19,6451,5548,1044,597
2021-04-20,6457,5635,1060,610
2021-04-21,6458,5624,1078,617
2021-04-22,6467,5631,1099,630
2021-04-23,6447,5614,1123,640
2021-04-24,6412,5617,1131,652
2021-04-25,6421,5547,1123,651
2021-04-26,6446,5604,1146,650
2021-04-27,6466,5667,1144,647
2021-04-28,6473,5705,1161,645
2021-04-29,6478,5720,1149,649
2021-04-30,6468,5717,1153,654
2021-05-01,6414,5608,1158,665
2021-05-02,6413,5604,1165,677
2021-05-03,6423,5567,1148,669
2021-05-04,6397,5563,1139,673
2021-05-05,6398,5638,1108,662
2021-05-06,6386,5621,1101,655
2021-05-07,6362,5629,1071,656
2021-05-08,6329,5557,1040,655
2021-05-09,6306,5463,1052,666
2021-05-10,6349,5530,1045,640
2021-05-11,6368,5643,1034,646
2021-05-12,6359,5619,999,633
2021-05-13,6339,5528,966,624
2021-05-14,6303,5410,935,603
2021-05-15,6283,5434,922,580
2021-05-16,6278,5358,908,568
2021-05-17,6311,5452,896,575
2021-05-18,6333,5489,835,552
2021-05-19,6315,5490,809,528
2021-05-20,6318,5515,797,520
2021-05-21,6323,5510,765,497
2021-05-22,6300,5441,740,484
2021-05-23,6294,5327,732,481
2021-05-24,6283,5255,712,467
2021-05-25,6322,5332,682,451
2021-05-26,6342,5390,646,439
2021-05-27,6332,5432,605,424
2021-05-28,6316,5387,574,400
2021-05-29,6295,5323,555,383
2021-05-30,6295,5267,546,380
2021-05-31,6307,5300,522,360
2021-06-01,6342,5409,483,338
2021-06-02,6318,5391,445,312
2021-06-03,6290,5316,427,299
2021-06-04,6279,5279,416,298
2021-06-05,6274,5272,400,286
2021-06-06,6277,5268,389,273
2021-06-07,6326,5296,363,257
2021-06-08,6335,5371,348,244
2021-06-09,6345,5381,333,238
2021-06-10,6338,5380,325,228
2021-06-11,6306,5304,294,221
2021-06-12,6269,5253,287,211
2021-06-13,6253,5120,297,216
2021-06-14,6306,5208,276,196
2021-06-15,6308,5234,248,185
2021-06-16,6288,5223,233,172
2021-06-17,6275,5309,222,164
2021-06-18,6257,5320,203,152
2021-06-19,6220,5252,199,149
2021-06-20,6206,5195,193,143
2021-06-21,6243,5265,188,135
2021-06-22,6255,5370,180,131
2021-06-23,6259,5358,178,124
2021-06-24,6247,5356,174,123
2021-06-25,6219,5328,157,115
2021-06-26,6163,5227,153,113
2021-06-27,6174,5167,149,110
2021-06-28,6198,5179,142,108
2021-06-29,6218,5272,145,109
2021-06-30,6202,5269,134,102
2021-07-01,6232,5219,127,98
2021-07-02,6211,5242,117,89
2021-07-03,6157,5124,118,84
2021-07-04,6141,5110,118,82
2021-07-05,6212,5154,112,82
2021-07-06,6239,5211,108,75
2021-07-07,6249,5251,102,65
2021-07-08,6243,5253,96,67
2021-07-09,6197,5219,99,68
2021-07-10,6124,5079,94,67
2021-07-11,6073,4968,92,63
2021-07-12,6142,5036,90,65
2021-07-13,6136,5076,80,60
2021-07-14,6144,5138,85,60
2021-07-15,6113,5144,85,58
2021-07-16,6022,5070,83,58
2021-07-17,6055,5056,84,54
2021-07-18,6036,4944,82,53
2021-07-19,6076,5018,83,55
2021-07-20,6068,5078,78,51
2021-07-21,6088,5051,75,45
2021-07-22,6113,4995,78,44
2021-07-23,6070,4978,75,42
2021-07-24,6084,5031,76,44
2021-07-25,6083,4985,80,46
2021-07-26,6092,5044,83,45
2021-07-27,6113,5087,79,44
2021-07-28,6102,5083,75,42
2021-07-29,6118,5108,70,38
2021-07-30,6070,5046,74,38
2021-07-31,6058,5006,81,36
2021-08-01,5994,4917,81,36
2021-08-02,6046,4962,91,39
2021-08-03,6081,5053,99,45
2021-08-04,6083,5064,108,49
2021-08-05,6083,4993,113,57
2021-08-06,6045,5007,114,58
2021-08-07,6000,4989,121,56
2021-08-08,5997,4960,120,51
2021-08-09,6066,4968,127,55
2021-08-10,6065,5025,125,59
2021-08-11,6068,5035,128,60
2021-08-12,6073,5015,134,62
2021-08-13,6048,5048,138,64
2021-08-14,6042,5020,146,66
2021-08-15,6041,4976,162,70
2021-08-16,6073,5005,169,77
2021-08-17,6099,5033,175,82
2021-08-18,6104,5072,188,88
2021-08-19,6098,5087,193,95
2021-08-20,6081,5082,205,101
2021-08-21,6009,5004,217,101
2021-08-22,5969,4929,231,110
2021-08-23,6068,5047,256,122
2021-08-24,6077,5151,262,124
2021-08-25,6072,5099,273,132
2021-08-26,6077,5151,296,144
2021-08-27,6056,5140,307,150
2021-08-28,6008,5085,337,161
2021-08-29,5984,5054,345,167
2021-08-30,6050,5110,358,177
2021-08-31,6030,5165,376,189
2021-09-01,6048,5180,402,198
2021-09-02,6071,5213,405,208
2021-09-03,6047,5188,416,205
2021-09-04,5986,5139,413,208
2021-09-05,5997,5111,423,211
2021-09-06,6044,5140,431,217
2021-09-07,6060,5239,437,215
2021-09-08,6047,5243,432,220
2021-09-09,6010,5195,421,230
2021-09-10,6025,5236,413,224
2021-09-11,5992,5141,417,242
2021-09-12,5963,5097,421,240
2021-09-13,6060,5158,426,240
2021-09-14,6079,5215,438,236
2021-09-15,6052,5219,434,239
2021-09-16,6062,5235,436,251
2021-09-17,5949,5125,426,244
2021-09-18,5898,5049,412,237
2021-09-19,5853,4962,413,239
2021-09-20,5904,5002,408,239
2021-09-21,5952,5030,389,238
2021-09-22,6002,5174,385,239
2021-09-23,6019,5178,388,245
2021-09-24,6000,5112,372,235
2021-09-25,6054,5041,380,235
2021-09-26,5925,5025,378,227
2021-09-27,6011,5069,365,224
2021-09-28,6042,5127,362,212
2021-09-29,6065,5192,347,216
2021-09-30,6064,5211,333,209
2021-10-01,6015,5187,326,199
2021-10-02,5964,5093,314,202
2021-10-03,5965,5070,319,203
2021-10-04,6004,5076,323,200
2021-10-05,6080,5278,330,200
2021-10-06,6093,5239,319,192
2021-10-07,6073,5229,311,180
2021-10-08,6053,5219,288,170
2021-10-09,5996,5171,285,171
2021-10-10,5993,5127,292,175
2021-10-11,5980,5156,290,175
2021-10-12,6008,5195,292,178
2021-10-13,6016,5216,300,180
2021-10-14,5971,5151,305,177
2021-10-15,5963,5198,306,173
2021-10-16,5939,5150,300,168
2021-10-17,5926,5103,307,168
2021-10-18,5994,5134,319,172
2021-10-19,6012,5159,320,169
2021-10-20,6016,5207,325,172
2021-10-21,5980,5203,334,177
2021-10-22,5987,5176,315,173
2021-10-23,5952,5122,311,178
2021-10-24,5861,5023,322,183
2021-10-25,5996,5155,321,181
2021-10-26,6002,5234,323,175
2021-10-27,5960,5277,344,177
2021-10-28,5964,5251,337,170
2021-10-29,5926,5233,342,176
2021-10-30,5904,5192,354,173
2021-10-31,5910,5107,354,175
2021-11-01,5942,5154,365,185
2021-11-02,5985,5227,396,196
2021-11-03,5996,5319,394,196
2021-11-04,6032,5362,397,206
2021-11-05,5981,5292,400,214
2021-11-06,5942,5223,412,217
2021-11-07,5927,5171,429,218
2021-11-08,5977,5212,435,223
2021-11-09,5974,5263,445,228
2021-11-10,5982,5277,449,235
2021-11-11,5967,5262,465,240
2021-11-12,5971,5267,473,241
2021-11-13,5971,5271,484,242
2021-11-14,5959,5259,495,258
