Date,betten_ges,betten_belegt,faelle_covid_aktuell,faelle_covid_aktuell_beatmet
2020-07-27,1085,682,3,3
2020-07-28,1088,683,3,3
2020-07-29,1109,695,3,2
2020-07-30,1143,707,3,2
2020-07-31,1139,710,2,2
2020-08-01,1148,714,3,2
2020-08-02,1135,699,3,2
2020-08-03,1137,713,3,2
2020-08-04,1081,697,2,1
2020-08-05,1049,706,2,2
2020-08-06,1061,727,3,2
2020-08-07,1058,727,3,2
2020-08-08,1058,708,3,3
2020-08-09,1054,695,3,3
2020-08-10,1054,695,3,3
2020-08-11,1057,705,3,3
2020-08-12,1058,695,3,3
2020-08-13,1060,716,4,4
2020-08-14,1065,721,4,3
2020-08-15,1065,706,3,2
2020-08-16,1058,696,3,2
2020-08-17,1063,702,3,2
2020-08-18,1060,723,3,2
2020-08-19,1067,738,3,2
2020-08-20,1065,723,3,2
2020-08-21,1064,709,2,2
2020-08-22,1060,714,1,1
2020-08-23,1061,716,1,1
2020-08-24,1057,728,2,1
2020-08-25,1059,722,2,1
2020-08-26,1058,748,2,1
2020-08-27,1061,729,2,1
2020-08-28,1062,731,1,1
2020-08-29,1057,726,1,1
2020-08-30,1060,724,1,1
2020-08-31,1064,707,1,1
2020-09-01,1059,719,1,1
2020-09-02,1056,694,0,0
2020-09-03,1056,693,0,0
2020-09-04,1058,691,0,0
2020-09-05,1060,685,0,0
2020-09-06,1056,684,0,0
2020-09-07,1045,694,0,0
2020-09-08,1058,719,0,0
2020-09-09,1062,727,0,0
2020-09-10,1068,725,0,0
2020-09-11,1056,738,0,0
2020-09-12,1051,716,0,0
2020-09-13,1053,677,0,0
2020-09-14,1057,690,1,0
2020-09-15,1057,728,3,0
2020-09-16,1060,738,2,0
2020-09-17,1056,745,3,1
2020-09-18,1059,726,3,1
2020-09-19,1061,720,3,2
2020-09-20,1061,705,3,2
2020-09-21,1062,722,2,1
2020-09-22,1063,712,2,1
2020-09-23,1065,739,2,1
2020-09-24,1068,728,2,1
2020-09-25,1060,743,2,1
2020-09-26,1056,735,2,1
2020-09-27,1056,718,2,1
2020-09-28,1062,721,3,0
2020-09-29,1071,750,4,0
2020-09-30,1066,751,5,2
2020-10-01,1065,754,5,2
2020-10-02,1056,770,6,2
2020-10-03,1050,747,6,2
2020-10-04,1055,738,6,2
2020-10-05,1050,721,7,2
2020-10-06,1049,726,8,4
2020-10-07,1047,755,9,5
2020-10-08,1053,758,9,6
2020-10-09,1052,729,10,6
2020-10-10,1056,742,9,6
2020-10-11,1054,716,9,7
2020-10-12,1053,732,10,7
2020-10-13,1055,750,10,7
2020-10-14,1055,738,10,7
2020-10-15,1059,742,11,6
2020-10-16,1057,767,11,5
2020-10-17,1061,746,11,5
2020-10-18,1059,708,12,5
2020-10-19,1050,713,17,5
2020-10-20,1048,727,17,6
2020-10-21,1040,734,12,5
2020-10-22,1032,731,12,5
2020-10-23,1031,741,18,5
2020-10-24,1012,733,18,6
2020-10-25,1003,711,19,7
2020-10-26,1006,707,21,10
2020-10-27,1010,720,20,13
2020-10-28,1010,721,21,13
2020-10-29,1011,715,25,12
2020-10-30,1010,730,25,12
2020-10-31,1015,723,21,12
2020-11-01,1003,705,22,11
2020-11-02,1005,710,22,13
2020-11-03,1000,741,24,14
2020-11-04,1008,731,27,15
2020-11-05,993,733,26,14
2020-11-06,991,714,30,14
2020-11-07,972,704,31,13
2020-11-08,976,696,32,12
2020-11-09,985,717,34,14
2020-11-10,989,733,34,15
2020-11-11,985,745,37,22
2020-11-12,969,727,40,25
2020-11-13,974,730,46,26
2020-11-14,969,731,49,27
2020-11-15,975,718,52,30
2020-11-16,981,705,51,24
2020-11-17,989,749,52,26
2020-11-18,987,763,52,27
2020-11-19,979,740,52,27
2020-11-20,976,744,49,26
2020-11-21,975,733,53,24
2020-11-22,977,729,55,26
2020-11-23,976,697,52,25
2020-11-24,975,717,51,27
2020-11-25,976,713,54,26
2020-11-26,968,716,54,30
2020-11-27,970,749,54,27
2020-11-28,953,717,56,25
2020-11-29,949,707,55,26
2020-11-30,959,720,54,23
2020-12-01,953,720,55,25
2020-12-02,946,732,57,24
2020-12-03,945,718,48,24
2020-12-04,948,738,55,29
2020-12-05,936,732,58,34
2020-12-06,940,716,61,33
2020-12-07,947,723,63,33
2020-12-08,943,731,62,33
2020-12-09,952,734,73,40
2020-12-10,943,740,76,40
2020-12-11,951,757,83,44
2020-12-12,941,737,80,43
2020-12-13,943,728,87,47
2020-12-14,931,739,93,54
2020-12-15,935,757,98,57
2020-12-16,918,748,102,62
2020-12-17,924,763,103,63
2020-12-18,928,762,112,53
2020-12-19,922,751,129,58
2020-12-20,922,723,135,61
2020-12-21,921,741,136,61
2020-12-22,910,750,128,69
2020-12-23,910,735,137,72
2020-12-24,916,731,147,78
2020-12-25,917,713,149,77
2020-12-26,925,727,154,82
2020-12-27,917,717,151,85
2020-12-28,928,734,160,84
2020-12-29,925,750,165,91
2020-12-30,909,734,175,96
2020-12-31,907,734,182,103
2021-01-01,901,727,183,101
2021-01-02,903,733,193,102
2021-01-03,904,745,201,104
2021-01-04,909,752,206,114
2021-01-05,906,772,212,118
2021-01-06,911,775,211,119
2021-01-07,910,764,207,121
2021-01-08,909,777,210,125
2021-01-09,913,769,205,125
2021-01-10,909,771,206,117
2021-01-11,901,763,207,107
2021-01-12,906,773,197,111
2021-01-13,907,767,191,105
2021-01-14,913,764,193,107
2021-01-15,906,764,196,109
2021-01-16,908,770,196,111
2021-01-17,901,760,197,113
2021-01-18,906,767,196,113
2021-01-19,910,787,196,112
2021-01-20,911,790,191,112
2021-01-21,918,793,191,117
2021-01-22,916,807,189,118
2021-01-23,910,781,178,113
2021-01-24,908,779,180,108
2021-01-25,909,773,184,108
2021-01-26,916,797,188,113
2021-01-27,910,788,181,105
2021-01-28,907,777,177,105
2021-01-29,915,784,183,103
2021-01-30,911,779,179,105
2021-01-31,906,785,180,108
2021-02-01,901,761,173,108
2021-02-02,896,783,165,105
2021-02-03,907,803,161,98
2021-02-04,904,794,155,93
2021-02-05,907,793,149,86
2021-02-06,906,774,146,81
2021-02-07,904,764,146,86
2021-02-08,898,771,147,83
2021-02-09,907,771,142,78
2021-02-10,902,764,145,82
2021-02-11,894,759,135,78
2021-02-12,899,738,132,77
2021-02-13,899,732,129,73
2021-02-14,896,731,127,73
2021-02-15,894,744,126,70
2021-02-16,901,759,113,65
2021-02-17,901,736,107,58
2021-02-18,905,736,103,54
2021-02-19,914,761,98,52
2021-02-20,910,746,98,58
2021-02-21,910,745,95,57
2021-02-22,909,758,106,63
2021-02-23,911,770,101,59
2021-02-24,909,765,95,60
2021-02-25,907,776,96,59
2021-02-26,902,779,86,56
2021-02-27,901,742,78,46
2021-02-28,902,734,77,47
2021-03-01,905,744,88,45
2021-03-02,909,766,86,45
2021-03-03,901,761,92,47
2021-03-04,895,760,89,44
2021-03-05,893,753,88,49
2021-03-06,890,723,89,45
2021-03-07,891,715,90,42
2021-03-08,902,709,90,42
2021-03-09,905,726,90,36
2021-03-10,907,725,84,40
2021-03-11,903,739,74,37
2021-03-12,898,743,70,37
2021-03-13,897,723,63,35
2021-03-14,897,730,66,38
2021-03-15,893,734,75,40
2021-03-16,913,763,75,38
2021-03-17,900,774,72,38
2021-03-18,898,760,72,37
2021-03-19,897,763,75,34
2021-03-20,894,743,75,35
2021-03-21,890,747,80,35
2021-03-22,902,754,87,36
2021-03-23,898,773,80,40
2021-03-24,900,775,82,38
2021-03-25,904,778,92,42
2021-03-26,905,787,96,37
2021-03-27,907,760,88,38
2021-03-28,896,743,88,41
2021-03-29,898,758,97,44
2021-03-30,896,767,95,46
2021-03-31,891,759,101,48
2021-04-01,888,747,106,46
2021-04-02,888,730,106,49
2021-04-03,886,721,108,53
2021-04-04,881,728,109,54
2021-04-05,879,728,112,61
2021-04-06,883,738,120,61
2021-04-07,884,746,119,56
2021-04-08,888,760,126,68
2021-04-09,883,766,129,65
2021-04-10,887,755,133,62
2021-04-11,894,724,131,64
2021-04-12,894,747,138,64
2021-04-13,897,777,146,66
2021-04-14,897,775,146,69
2021-04-15,904,758,145,74
2021-04-16,889,749,142,69
2021-04-17,889,756,138,69
2021-04-18,884,749,142,65
2021-04-19,887,760,149,76
2021-04-20,874,762,154,74
2021-04-21,879,771,149,86
2021-04-22,881,762,148,89
2021-04-23,885,777,139,88
2021-04-24,879,752,143,92
2021-04-25,872,759,146,94
2021-04-26,873,775,148,96
2021-04-27,879,779,145,100
2021-04-28,882,778,141,102
2021-04-29,880,759,139,98
2021-04-30,875,755,138,90
2021-05-01,872,737,139,85
2021-05-02,867,732,135,83
2021-05-03,872,747,133,84
2021-05-04,874,753,126,85
2021-05-05,874,750,126,83
2021-05-06,875,745,127,80
2021-05-07,875,753,121,77
2021-05-08,871,731,125,77
2021-05-09,874,722,123,80
2021-05-10,880,754,125,80
2021-05-11,872,755,113,76
2021-05-12,876,753,113,73
2021-05-13,867,745,108,73
2021-05-14,866,733,104,72
2021-05-15,859,717,102,73
2021-05-16,855,714,97,64
2021-05-17,861,733,97,62
2021-05-18,864,749,92,63
2021-05-19,862,757,91,58
2021-05-20,863,748,77,46
2021-05-21,868,756,79,44
2021-05-22,866,725,75,43
2021-05-23,861,722,73,40
2021-05-24,858,721,75,40
2021-05-25,860,719,67,33
2021-05-26,864,718,56,30
2021-05-27,868,741,57,30
2021-05-28,862,715,55,29
2021-05-29,868,690,55,29
2021-05-30,865,694,55,29
2021-05-31,863,709,55,29
2021-06-01,879,734,47,30
2021-06-02,878,706,39,27
2021-06-03,883,722,42,25
2021-06-04,885,729,35,22
2021-06-05,885,710,31,19
2021-06-06,875,695,32,20
2021-06-07,881,706,31,18
2021-06-08,888,716,28,17
2021-06-09,936,730,27,15
2021-06-10,891,733,22,13
2021-06-11,887,747,23,14
2021-06-12,883,736,18,11
2021-06-13,872,718,19,14
2021-06-14,882,724,18,12
2021-06-15,882,733,17,11
2021-06-16,875,720,17,11
2021-06-17,873,701,14,8
2021-06-18,877,722,12,9
2021-06-19,867,702,12,9
2021-06-20,855,690,12,9
2021-06-21,859,703,12,10
2021-06-22,863,714,11,10
2021-06-23,867,714,15,14
2021-06-24,877,721,12,11
2021-06-25,878,725,11,10
2021-06-26,860,705,12,10
2021-06-27,858,713,11,10
2021-06-28,861,715,11,10
2021-06-29,875,727,11,10
2021-06-30,874,726,9,8
2021-07-01,828,683,10,8
2021-07-02,828,704,10,8
2021-07-03,825,697,9,7
2021-07-04,823,668,7,6
2021-07-05,831,667,6,5
2021-07-06,847,700,6,4
2021-07-07,851,709,7,3
2021-07-08,853,722,7,3
2021-07-09,839,713,6,3
2021-07-10,839,710,6,4
2021-07-11,839,689,5,3
2021-07-12,842,694,4,3
2021-07-13,831,709,2,1
2021-07-14,840,697,2,2
2021-07-15,837,699,3,2
2021-07-16,832,708,2,1
2021-07-17,821,697,2,1
2021-07-18,820,683,2,1
2021-07-19,826,658,2,1
2021-07-20,829,683,2,1
2021-07-21,818,662,3,1
2021-07-22,817,670,3,1
2021-07-23,817,684,1,1
2021-07-24,809,678,2,1
2021-07-25,811,672,3,1
2021-07-26,809,650,3,1
2021-07-27,810,648,2,1
2021-07-28,811,673,0,0
2021-07-29,806,684,1,1
2021-07-30,813,657,0,0
2021-07-31,811,649,0,0
2021-08-01,806,641,0,0
2021-08-02,811,649,0,0
2021-08-03,816,656,0,0
2021-08-04,817,651,0,0
2021-08-05,820,660,0,0
2021-08-06,815,661,1,0
2021-08-07,800,658,2,0
2021-08-08,804,657,3,0
2021-08-09,812,675,3,0
2021-08-10,817,671,3,1
2021-08-11,814,670,4,1
2021-08-12,817,651,5,1
2021-08-13,813,657,4,1
2021-08-14,803,620,6,2
2021-08-15,805,622,6,2
2021-08-16,801,624,6,2
2021-08-17,805,645,5,2
2021-08-18,823,674,4,2
2021-08-19,821,672,7,4
2021-08-20,822,682,7,4
2021-08-21,810,635,7,3
2021-08-22,806,635,6,4
2021-08-23,814,642,7,5
2021-08-24,815,646,10,5
2021-08-25,824,674,8,5
2021-08-26,820,673,9,5
2021-08-27,825,684,10,4
2021-08-28,810,664,11,4
2021-08-29,806,662,10,4
2021-08-30,803,643,7,4
2021-08-31,805,641,4,3
2021-09-01,809,656,5,4
2021-09-02,813,663,3,2
2021-09-03,812,657,6,3
2021-09-04,802,634,7,3
2021-09-05,801,648,5,2
2021-09-06,808,650,5,2
2021-09-07,808,665,6,2
2021-09-08,811,678,5,2
2021-09-09,819,684,7,1
2021-09-10,820,685,7,1
2021-09-11,814,686,7,2
2021-09-12,812,672,5,2
2021-09-13,822,666,6,2
2021-09-14,825,697,6,1
2021-09-15,814,677,8,3
2021-09-16,818,673,6,2
2021-09-17,825,677,6,2
2021-09-18,819,663,5,1
2021-09-19,815,662,6,2
2021-09-20,827,657,6,2
2021-09-21,831,700,7,2
2021-09-22,831,695,7,3
2021-09-23,825,696,10,2
2021-09-24,826,719,10,2
2021-09-25,830,705,9,3
2021-09-26,824,690,9,3
2021-09-27,832,694,7,2
2021-09-28,823,677,10,6
2021-09-29,821,691,15,8
2021-09-30,818,689,13,7
2021-10-01,820,705,13,7
2021-10-02,818,688,14,7
2021-10-03,813,666,16,7
2021-10-04,814,667,15,8
2021-10-05,809,658,15,7
2021-10-06,813,690,18,9
2021-10-07,820,684,21,10
2021-10-08,781,660,20,8
2021-10-09,767,634,18,10
2021-10-10,765,623,18,9
2021-10-11,809,659,22,10
2021-10-12,812,672,23,8
2021-10-13,797,669,28,11
2021-10-14,796,660,25,10
2021-10-15,800,658,27,11
2021-10-16,795,661,28,11
2021-10-17,791,657,27,11
2021-10-18,785,656,30,13
2021-10-19,792,664,29,14
2021-10-20,777,664,27,13
2021-10-21,784,656,30,15
2021-10-22,803,703,33,18
2021-10-23,794,682,35,19
2021-10-24,795,672,38,19
2021-10-25,794,678,38,19
2021-10-26,800,689,41,20
2021-10-27,797,689,36,19
2021-10-28,795,692,38,23
2021-10-29,775,663,41,26
2021-10-30,772,651,47,25
2021-10-31,773,661,47,26
2021-11-01,787,671,49,28
2021-11-02,799,684,49,27
2021-11-03,825,692,57,32
2021-11-04,825,698,60,33
2021-11-05,811,689,56,33
2021-11-06,803,699,59,34
2021-11-07,800,663,58,31
2021-11-08,803,670,58,33
2021-11-09,793,691,62,36
2021-11-10,806,707,65,35
2021-11-11,803,703,66,32
2021-11-12,806,691,67,32
2021-11-13,799,684,67,30
2021-11-14,796,685,70,32
